"Latin","gx","gy"
"Cornus florida",326.5,607.7
"Cornus florida",330.5,609.3
"Cornus florida",338.2,615.9
"Cornus florida",332.2,618.6
"Cornus florida",326.8,620.5
"Cornus florida",328.1,637.3
"Cornus florida",325.7,638.7
"Cornus florida",346.9,11.5
"Cornus florida",359.4,6.5
"Cornus florida",347.9,14
"Cornus florida",345.4,45.1
"Cornus florida",345.4,45.1
"Cornus florida",341.4,65.2
"Cornus florida",348.9,72.5
"Cornus florida",359.8,78.1
"Cornus florida",345.3,73.3
"Cornus florida",344.5,100
"Cornus florida",345.7,94.9
"Cornus florida",354.6,83.3
"Cornus florida",345.7,112.8
"Cornus florida",358.6,180
"Cornus florida",351.8,181.1
"Cornus florida",353.6,309.2
"Cornus florida",350,303
"Cornus florida",340.2,304.1
"Cornus florida",348,326.8
"Cornus florida",352.3,342.4
"Cornus florida",352.7,366.1
"Cornus florida",359.9,382.4
"Cornus florida",353.8,392.9
"Cornus florida",355.1,396.4
"Cornus florida",351.8,396.1
"Cornus florida",347.6,399
"Cornus florida",341.7,397
"Cornus florida",343.1,403.7
"Cornus florida",357.7,494.9
"Cornus florida",343.7,512
"Cornus florida",355,512
"Cornus florida",352.3,511.2
"Cornus florida",351.1,516.2
"Cornus florida",355.7,522.7
"Cornus florida",356,527.8
"Cornus florida",358.7,543.1
"Cornus florida",354,544
"Cornus florida",356.4,557.7
"Cornus florida",341.1,568.3
"Cornus florida",346.1,583.6
"Cornus florida",343.4,592
"Cornus florida",344.2,597.3
"Cornus florida",345.2,602.7
"Cornus florida",340.5,603.4
"Cornus florida",346.7,611.6
"Cornus florida",349.7,606.4
"Cornus florida",354.4,611.6
"Cornus florida",350.9,610
"Cornus florida",351.8,623.3
"Cornus florida",352,631.1
"Cornus florida",344.3,625.1
"Cornus florida",348.5,634.6
"Cornus florida",348.2,634.7
"Cornus florida",366.8,4.2
"Cornus florida",377.2,48
"Cornus florida",362.1,66.2
"Cornus florida",361.8,69.5
"Cornus florida",377.2,236.5
"Cornus florida",379.1,296.6
"Cornus florida",365.1,293.4
"Cornus florida",374.6,317.2
"Cornus florida",367.1,303.4
"Cornus florida",366.7,305.6
"Cornus florida",365.6,320.5
"Cornus florida",368.7,320.2
"Cornus florida",361.4,325.3
"Cornus florida",369.8,349.4
"Cornus florida",371.9,359.3
"Cornus florida",361.2,340.1
"Cornus florida",360.5,341.7
"Cornus florida",363.2,342.9
"Cornus florida",368.5,373
"Cornus florida",360.2,368.6
"Cornus florida",371.1,383
"Cornus florida",372.7,390.1
"Cornus florida",377.1,388.3
"Cornus florida",365.9,389.4
"Cornus florida",371.2,393.9
"Cornus florida",370.6,406.5
"Cornus florida",371.3,420.2
"Cornus florida",368.2,438.5
"Cornus florida",379.4,443.3
"Cornus florida",372.7,452.8
"Cornus florida",369,451.3
"Cornus florida",368.9,498.4
"Cornus florida",379.1,539.9
"Cornus florida",376.2,549.9
"Cornus florida",379.7,551.9
"Cornus florida",372.5,608.7
"Cornus florida",399.6,22
"Cornus florida",393.2,30.8
"Cornus florida",385.2,50.7
"Cornus florida",387.5,60.7
"Cornus florida",390.1,66.1
"Cornus florida",399.9,84
"Cornus florida",397.3,164.2
"Cornus florida",397.6,237.4
"Cornus florida",390.4,244.9
"Cornus florida",399.7,249.9
"Cornus florida",388,252.1
"Cornus florida",399.4,275.7
"Cornus florida",381.2,294.7
"Cornus florida",396.4,312.6
"Cornus florida",380,301.6
"Cornus florida",386.9,309.1
"Cornus florida",394.6,335.5
"Cornus florida",390.4,332.5
"Cornus florida",399.2,342.7
"Cornus florida",392.9,349.8
"Cornus florida",393.6,352.3
"Cornus florida",381.2,347.8
"Cornus florida",387.1,350.6
"Cornus florida",382.8,356.8
"Cornus florida",389.5,353.9
"Cornus florida",397.3,361.3
"Cornus florida",392.3,379.1
"Cornus florida",385.8,370.2
"Cornus florida",381.1,372.1
"Cornus florida",384,379.6
"Cornus florida",384.8,383.9
"Cornus florida",384.5,392.4
"Cornus florida",381.5,404.1
"Cornus florida",390.3,418.3
"Cornus florida",399.9,424.4
"Cornus florida",398.1,441.6
"Cornus florida",386.2,440.8
"Cornus florida",385.2,443.9
"Cornus florida",384.5,446.8
"Cornus florida",381.8,509.3
"Cornus florida",384,514.3
"Cornus florida",383.8,534.5
"Cornus florida",381.3,547.2
"Cornus florida",396.5,588
"Corylus americana",21.5,44.1
"Corylus americana",330.4,427.6
"Crataegus sp",177.7,408.1
"Crataegus sp",14.5,592.1
"Crataegus sp",41,532.2
"Crataegus sp",75,188
"Crataegus sp",281.7,270.2
"Crataegus sp",287,293.1
"Crataegus sp",287.1,293.2
"Crataegus sp",298.8,303.1
"Crataegus sp",326,257.8
"Diospyros virginiana",155.4,11
"Diospyros virginiana",171.2,4.9
"Diospyros virginiana",179.4,334.1
"Diospyros virginiana",164.6,519.5
"Diospyros virginiana",284.2,478.8
"Elaeagnus umbellata",35.2,138.7
"Elaeagnus umbellata",59.6,1.8
"Fagus grandifolia",14.9,73.2
"Fagus grandifolia",11.8,75
"Fagus grandifolia",10.3,128.2
"Fagus grandifolia",9.9,204.2
"Fagus grandifolia",4.3,208.3
"Fagus grandifolia",0.6,233
"Fagus grandifolia",8.7,235.8
"Fagus grandifolia",9.5,233.5
"Fagus grandifolia",6.6,243.6
"Fagus grandifolia",8.6,240.2
"Fagus grandifolia",20,241.4
"Fagus grandifolia",6.1,249.7
"Fagus grandifolia",1,259.8
"Fagus grandifolia",11.6,264.9
"Fagus grandifolia",16.3,263.7
"Fagus grandifolia",17.5,265
"Fagus grandifolia",16.8,269.7
"Fagus grandifolia",11.6,267.5
"Fagus grandifolia",2.4,278.9
"Fagus grandifolia",7.1,275.3
"Fagus grandifolia",12.1,271.5
"Fagus grandifolia",20,280.6
"Fagus grandifolia",19.3,287.4
"Fagus grandifolia",17.2,288.4
"Fagus grandifolia",2.8,289.8
"Fagus grandifolia",9.8,295.7
"Fagus grandifolia",1.1,295.9
"Fagus grandifolia",18.7,299.8
"Fagus grandifolia",20,296.2
"Fagus grandifolia",13.3,303.7
"Fagus grandifolia",15.3,307.2
"Fagus grandifolia",18.1,313.2
"Fagus grandifolia",8.8,348.6
"Fagus grandifolia",15,507.2
"Fagus grandifolia",24.5,128.5
"Fagus grandifolia",36,175.7
"Fagus grandifolia",36.1,219.8
"Fagus grandifolia",23.5,225
"Fagus grandifolia",31.7,253.7
"Fagus grandifolia",35.7,255.3
"Fagus grandifolia",29.2,260.9
"Fagus grandifolia",34,275.3
"Fagus grandifolia",39.8,271.5
"Fagus grandifolia",21.2,286.2
"Fagus grandifolia",22.9,286.6
"Fagus grandifolia",40,282.2
"Fagus grandifolia",31.6,287.5
"Fagus grandifolia",25.7,289.6
"Fagus grandifolia",21.6,300
"Fagus grandifolia",28.1,293.5
"Fagus grandifolia",31.3,298.5
"Fagus grandifolia",34.9,293.6
"Fagus grandifolia",34,292
"Fagus grandifolia",37.4,298.6
"Fagus grandifolia",25.6,304.6
"Fagus grandifolia",25.6,309
"Fagus grandifolia",20.3,313.5
"Fagus grandifolia",22.8,313.1
"Fagus grandifolia",26.2,317.1
"Fagus grandifolia",36.4,309.8
"Fagus grandifolia",38.4,311.7
"Fagus grandifolia",40,311.2
"Fagus grandifolia",37.5,314.6
"Fagus grandifolia",37.4,324.3
"Fagus grandifolia",33.7,324.7
"Fagus grandifolia",33.1,325.7
"Fagus grandifolia",26.8,321.9
"Fagus grandifolia",29.6,329.8
"Fagus grandifolia",27.1,344.2
"Fagus grandifolia",31.6,344.9
"Fagus grandifolia",32.5,355.4
"Fagus grandifolia",32.1,360.5
"Fagus grandifolia",57.9,69.5
"Fagus grandifolia",51.6,79.2
"Fagus grandifolia",54.6,84.7
"Fagus grandifolia",52.2,80.8
"Fagus grandifolia",58.1,95.9
"Fagus grandifolia",55.6,116.2
"Fagus grandifolia",55.3,118.5
"Fagus grandifolia",55.9,119.6
"Fagus grandifolia",53.8,119.8
"Fagus grandifolia",54,119.3
"Fagus grandifolia",56,200
"Fagus grandifolia",46.9,196.9
"Fagus grandifolia",48.6,198.4
"Fagus grandifolia",49.3,198.4
"Fagus grandifolia",51.2,200
"Fagus grandifolia",55,200
"Fagus grandifolia",59.4,182.2
"Fagus grandifolia",52.5,194
"Fagus grandifolia",43.2,211.4
"Fagus grandifolia",50.4,210.6
"Fagus grandifolia",49.4,207
"Fagus grandifolia",49.6,204.1
"Fagus grandifolia",53.1,202.8
"Fagus grandifolia",52.1,202.6
"Fagus grandifolia",52.1,204.4
"Fagus grandifolia",40.6,201.4
"Fagus grandifolia",49.1,203.2
"Fagus grandifolia",50.2,201.9
"Fagus grandifolia",42.6,227.3
"Fagus grandifolia",56.9,240.6
"Fagus grandifolia",55.7,243.7
"Fagus grandifolia",59,247
"Fagus grandifolia",52,254.8
"Fagus grandifolia",54.1,254.3
"Fagus grandifolia",47.9,259.2
"Fagus grandifolia",53.6,241
"Fagus grandifolia",51.8,261.1
"Fagus grandifolia",54.4,263.6
"Fagus grandifolia",55.4,267.3
"Fagus grandifolia",54.4,268.8
"Fagus grandifolia",50.2,267.2
"Fagus grandifolia",48.1,269.1
"Fagus grandifolia",53.7,272.1
"Fagus grandifolia",55.6,271.1
"Fagus grandifolia",55.5,272.1
"Fagus grandifolia",56.9,269.9
"Fagus grandifolia",57.1,270.1
"Fagus grandifolia",55.6,273.9
"Fagus grandifolia",55.6,275.5
"Fagus grandifolia",57.4,276.2
"Fagus grandifolia",40.5,267.1
"Fagus grandifolia",41.4,270.2
"Fagus grandifolia",43.5,270
"Fagus grandifolia",45,269.5
"Fagus grandifolia",45.4,269.1
"Fagus grandifolia",47.9,266.2
"Fagus grandifolia",41.1,277
"Fagus grandifolia",42.5,277.4
"Fagus grandifolia",42.5,279.4
"Fagus grandifolia",43.7,279
"Fagus grandifolia",45.6,277.8
"Fagus grandifolia",45.1,275.4
"Fagus grandifolia",52.8,275.8
"Fagus grandifolia",56,277.8
"Fagus grandifolia",57.4,277.1
"Fagus grandifolia",54.7,280.7
"Fagus grandifolia",56.8,286.9
"Fagus grandifolia",53,283.6
"Fagus grandifolia",53,287.1
"Fagus grandifolia",54.2,288.6
"Fagus grandifolia",57.1,290.3
"Fagus grandifolia",41.4,280.2
"Fagus grandifolia",44.4,281.3
"Fagus grandifolia",47.4,282.2
"Fagus grandifolia",43.4,282.3
"Fagus grandifolia",44.2,283.3
"Fagus grandifolia",47,280.1
"Fagus grandifolia",45.3,282.3
"Fagus grandifolia",46.5,283.5
"Fagus grandifolia",48.6,282.9
"Fagus grandifolia",48.8,283.3
"Fagus grandifolia",45,286.1
"Fagus grandifolia",51.1,285.3
"Fagus grandifolia",52,289.5
"Fagus grandifolia",49.6,289.9
"Fagus grandifolia",48.1,298.7
"Fagus grandifolia",47.5,292.1
"Fagus grandifolia",44.7,291.2
"Fagus grandifolia",42.8,293.7
"Fagus grandifolia",41.1,283.9
"Fagus grandifolia",49.7,308.1
"Fagus grandifolia",48.4,309.9
"Fagus grandifolia",44.7,310.1
"Fagus grandifolia",52.3,311.9
"Fagus grandifolia",51,319.8
"Fagus grandifolia",42.8,319.6
"Fagus grandifolia",41.5,319.8
"Fagus grandifolia",43.6,318
"Fagus grandifolia",49.4,340.5
"Fagus grandifolia",45.8,346.1
"Fagus grandifolia",49.9,366.4
"Fagus grandifolia",45.2,375.6
"Fagus grandifolia",63.3,72.9
"Fagus grandifolia",71,78.7
"Fagus grandifolia",61.6,80
"Fagus grandifolia",62.2,81.3
"Fagus grandifolia",63.8,80.9
"Fagus grandifolia",67.5,85.8
"Fagus grandifolia",60.6,85.9
"Fagus grandifolia",69.3,88.9
"Fagus grandifolia",63.9,94.5
"Fagus grandifolia",61.6,93.3
"Fagus grandifolia",63.2,95.8
"Fagus grandifolia",78.9,81.6
"Fagus grandifolia",73.2,89.5
"Fagus grandifolia",78.7,88.1
"Fagus grandifolia",72.9,101.4
"Fagus grandifolia",75.8,100.9
"Fagus grandifolia",78,110.3
"Fagus grandifolia",76.7,115.9
"Fagus grandifolia",80,116.9
"Fagus grandifolia",66.3,116.2
"Fagus grandifolia",63.6,117.8
"Fagus grandifolia",62.4,112.4
"Fagus grandifolia",61.6,107.2
"Fagus grandifolia",60.1,105.2
"Fagus grandifolia",68.4,105.8
"Fagus grandifolia",64.4,112.2
"Fagus grandifolia",76.8,129.2
"Fagus grandifolia",76.5,131.9
"Fagus grandifolia",80,123.7
"Fagus grandifolia",64.6,148.6
"Fagus grandifolia",69.4,155.4
"Fagus grandifolia",76.5,231
"Fagus grandifolia",74.9,244.2
"Fagus grandifolia",78.1,245.6
"Fagus grandifolia",72.9,252.3
"Fagus grandifolia",68.6,267.2
"Fagus grandifolia",73.1,263.1
"Fagus grandifolia",73,267.8
"Fagus grandifolia",79.9,287.5
"Fagus grandifolia",78.5,285.4
"Fagus grandifolia",79.6,284.8
"Fagus grandifolia",60.4,305.2
"Fagus grandifolia",79.1,304
"Fagus grandifolia",67.2,379.1
"Fagus grandifolia",65.6,384.2
"Fagus grandifolia",77.6,410.6
"Fagus grandifolia",64.2,537
"Fagus grandifolia",67.2,627.6
"Fagus grandifolia",60.1,628.2
"Fagus grandifolia",98.7,22.8
"Fagus grandifolia",83.4,81.2
"Fagus grandifolia",80.7,88.2
"Fagus grandifolia",80.2,98.4
"Fagus grandifolia",93,97.9
"Fagus grandifolia",99.6,102.8
"Fagus grandifolia",93.9,102.3
"Fagus grandifolia",85,101.3
"Fagus grandifolia",81.3,106.5
"Fagus grandifolia",89.5,108.1
"Fagus grandifolia",82.1,114.6
"Fagus grandifolia",87.7,117.8
"Fagus grandifolia",95.4,108.7
"Fagus grandifolia",93.6,112.4
"Fagus grandifolia",92,118.5
"Fagus grandifolia",86.4,122.8
"Fagus grandifolia",97.9,130.3
"Fagus grandifolia",93.1,138.1
"Fagus grandifolia",84.7,140
"Fagus grandifolia",89.2,212.7
"Fagus grandifolia",83.6,225.2
"Fagus grandifolia",97.7,235.2
"Fagus grandifolia",80.1,240.4
"Fagus grandifolia",85.8,251.8
"Fagus grandifolia",87.4,258.2
"Fagus grandifolia",89.2,258.4
"Fagus grandifolia",85.6,267.6
"Fagus grandifolia",88.9,268.1
"Fagus grandifolia",82.6,274.9
"Fagus grandifolia",82.6,275.7
"Fagus grandifolia",89.1,274.9
"Fagus grandifolia",82.2,287.7
"Fagus grandifolia",82.4,288
"Fagus grandifolia",81.8,288
"Fagus grandifolia",91.1,288.4
"Fagus grandifolia",86.4,291.5
"Fagus grandifolia",99,281.9
"Fagus grandifolia",89.2,319.4
"Fagus grandifolia",89.9,325.7
"Fagus grandifolia",87.6,329.7
"Fagus grandifolia",95.1,347.6
"Fagus grandifolia",98.7,356.9
"Fagus grandifolia",85.4,351.4
"Fagus grandifolia",98.2,387.1
"Fagus grandifolia",85.9,394.1
"Fagus grandifolia",109,32.1
"Fagus grandifolia",110.7,80.8
"Fagus grandifolia",110.4,94.6
"Fagus grandifolia",103.2,94.2
"Fagus grandifolia",113.2,102.4
"Fagus grandifolia",109.5,117.4
"Fagus grandifolia",116.6,123.5
"Fagus grandifolia",109.6,123.5
"Fagus grandifolia",118.1,136
"Fagus grandifolia",113,136.1
"Fagus grandifolia",117.9,136.6
"Fagus grandifolia",106.2,127.6
"Fagus grandifolia",103,136.8
"Fagus grandifolia",102,174.4
"Fagus grandifolia",112.9,216.7
"Fagus grandifolia",102.6,223
"Fagus grandifolia",117.6,231.3
"Fagus grandifolia",119,268.7
"Fagus grandifolia",110,271
"Fagus grandifolia",101.9,280
"Fagus grandifolia",102,283
"Fagus grandifolia",105.6,287.6
"Fagus grandifolia",101.2,294.7
"Fagus grandifolia",120,286.5
"Fagus grandifolia",119.6,292.7
"Fagus grandifolia",106,315.7
"Fagus grandifolia",116,303.8
"Fagus grandifolia",110.1,322.9
"Fagus grandifolia",110.9,331.2
"Fagus grandifolia",107.6,342.5
"Fagus grandifolia",103.1,347.1
"Fagus grandifolia",115.8,352.4
"Fagus grandifolia",118.1,354.3
"Fagus grandifolia",112.9,367.2
"Fagus grandifolia",118.8,376.7
"Fagus grandifolia",103,440.5
"Fagus grandifolia",109.2,473
"Fagus grandifolia",120.1,11.3
"Fagus grandifolia",128.4,17
"Fagus grandifolia",129.1,18.8
"Fagus grandifolia",130.1,24
"Fagus grandifolia",130.5,33.1
"Fagus grandifolia",129.5,32.3
"Fagus grandifolia",131.1,35.4
"Fagus grandifolia",131.8,134.2
"Fagus grandifolia",132.2,138.8
"Fagus grandifolia",121.1,197.7
"Fagus grandifolia",120.2,213.6
"Fagus grandifolia",121.3,221.1
"Fagus grandifolia",127,224.4
"Fagus grandifolia",125.9,234.5
"Fagus grandifolia",121.6,227.5
"Fagus grandifolia",130.3,241.8
"Fagus grandifolia",132.5,253.8
"Fagus grandifolia",123.8,287.6
"Fagus grandifolia",130.8,316.3
"Fagus grandifolia",125.4,321
"Fagus grandifolia",128,327.4
"Fagus grandifolia",123.5,327.8
"Fagus grandifolia",134.4,328
"Fagus grandifolia",139,341.1
"Fagus grandifolia",130.2,349.1
"Fagus grandifolia",126.2,362.4
"Fagus grandifolia",128,361.2
"Fagus grandifolia",134,371.3
"Fagus grandifolia",122.9,391
"Fagus grandifolia",134.5,552.5
"Fagus grandifolia",134.9,552.6
"Fagus grandifolia",155.5,34.5
"Fagus grandifolia",145.7,79.9
"Fagus grandifolia",159.8,185.3
"Fagus grandifolia",144.7,215.8
"Fagus grandifolia",142.8,238.5
"Fagus grandifolia",144.9,258.3
"Fagus grandifolia",159.4,333.2
"Fagus grandifolia",140.2,578.2
"Fagus grandifolia",164.7,29
"Fagus grandifolia",162.2,49.3
"Fagus grandifolia",161.7,49.8
"Fagus grandifolia",178.2,45.6
"Fagus grandifolia",174.5,47.1
"Fagus grandifolia",178.2,52
"Fagus grandifolia",179.1,53.9
"Fagus grandifolia",175.9,59.2
"Fagus grandifolia",178.7,67.4
"Fagus grandifolia",179.5,67.1
"Fagus grandifolia",175,155.4
"Fagus grandifolia",170.1,198.3
"Fagus grandifolia",160.2,193.8
"Fagus grandifolia",171.1,210.3
"Fagus grandifolia",170.3,232.3
"Fagus grandifolia",170.3,232.5
"Fagus grandifolia",166.7,233.2
"Fagus grandifolia",171.6,227.9
"Fagus grandifolia",160.3,245.4
"Fagus grandifolia",176.9,330.4
"Fagus grandifolia",163.7,333.7
"Fagus grandifolia",168,420.7
"Fagus grandifolia",175.2,636.9
"Fagus grandifolia",181.6,73.8
"Fagus grandifolia",180.8,74.2
"Fagus grandifolia",186,149.9
"Fagus grandifolia",186,150.2
"Fagus grandifolia",191.7,181.3
"Fagus grandifolia",181.1,180.5
"Fagus grandifolia",193.7,214.6
"Fagus grandifolia",186.4,222.9
"Fagus grandifolia",181.1,230.3
"Fagus grandifolia",193.6,242.4
"Fagus grandifolia",190,255
"Fagus grandifolia",184,256.1
"Fagus grandifolia",184.1,256.6
"Fagus grandifolia",185,258.8
"Fagus grandifolia",194,266.8
"Fagus grandifolia",182.6,316.8
"Fagus grandifolia",196.6,372.6
"Fagus grandifolia",200,382.2
"Fagus grandifolia",206.1,40.7
"Fagus grandifolia",205.4,45.2
"Fagus grandifolia",212.8,45.4
"Fagus grandifolia",201.3,50.2
"Fagus grandifolia",209.5,76.4
"Fagus grandifolia",213.1,78
"Fagus grandifolia",201,170.4
"Fagus grandifolia",206.8,198.5
"Fagus grandifolia",211.4,213.3
"Fagus grandifolia",212.2,222.4
"Fagus grandifolia",214.2,234.6
"Fagus grandifolia",215.5,247.8
"Fagus grandifolia",202.1,254.5
"Fagus grandifolia",217.9,274.5
"Fagus grandifolia",218.2,276.2
"Fagus grandifolia",206.7,262.1
"Fagus grandifolia",201.4,271.7
"Fagus grandifolia",233.5,38.5
"Fagus grandifolia",234,42.4
"Fagus grandifolia",222.2,162.3
"Fagus grandifolia",221.7,163.6
"Fagus grandifolia",225.4,168
"Fagus grandifolia",225.6,169.1
"Fagus grandifolia",239.9,254
"Fagus grandifolia",235.8,278.7
"Fagus grandifolia",225.8,286.6
"Fagus grandifolia",226.9,336.4
"Fagus grandifolia",229.5,348
"Fagus grandifolia",225.5,352.9
"Fagus grandifolia",222.9,369.8
"Fagus grandifolia",222.5,374.4
"Fagus grandifolia",223.6,419.4
"Fagus grandifolia",233.6,405.1
"Fagus grandifolia",224.2,628.5
"Fagus grandifolia",221.6,626.4
"Fagus grandifolia",249.6,282.5
"Fagus grandifolia",244.3,406.3
"Fagus grandifolia",247.6,597
"Fagus grandifolia",247.6,587.6
"Fagus grandifolia",259.6,589.2
"Fagus grandifolia",270.3,94.6
"Fagus grandifolia",264.8,106.7
"Fagus grandifolia",277.9,136.6
"Fagus grandifolia",279.5,596.3
"Fagus grandifolia",260.3,589.6
"Fagus grandifolia",261.8,610.8
"Fagus grandifolia",284.9,92
"Fagus grandifolia",293.5,117.4
"Fagus grandifolia",288.6,111.2
"Fagus grandifolia",287.8,117
"Fagus grandifolia",289.1,119
"Fagus grandifolia",289.9,119
"Fagus grandifolia",284.9,130.4
"Fagus grandifolia",295.9,154.6
"Fagus grandifolia",284.5,148.6
"Fagus grandifolia",293.2,208.5
"Fagus grandifolia",291.5,212.1
"Fagus grandifolia",296.7,230.1
"Fagus grandifolia",298.8,301.7
"Fagus grandifolia",291.7,349.4
"Fagus grandifolia",280.8,412.7
"Fagus grandifolia",296.6,495.1
"Fagus grandifolia",296.5,502.5
"Fagus grandifolia",289.4,581.3
"Fagus grandifolia",299.4,584.7
"Fagus grandifolia",291,587.7
"Fagus grandifolia",284.5,602.2
"Fagus grandifolia",282.2,604.6
"Fagus grandifolia",288.1,610.7
"Fagus grandifolia",291.8,611.5
"Fagus grandifolia",284.1,614.9
"Fagus grandifolia",285.5,617.3
"Fagus grandifolia",285.8,619.5
"Fagus grandifolia",289.1,617.1
"Fagus grandifolia",297.9,618.7
"Fagus grandifolia",295.3,636.3
"Fagus grandifolia",319.6,112.7
"Fagus grandifolia",308.4,102.2
"Fagus grandifolia",307.7,109.1
"Fagus grandifolia",305.3,114.1
"Fagus grandifolia",309.7,127.8
"Fagus grandifolia",311.4,137.8
"Fagus grandifolia",303.4,121.2
"Fagus grandifolia",301.2,135.7
"Fagus grandifolia",300.7,135.6
"Fagus grandifolia",305.4,139.3
"Fagus grandifolia",309,135.6
"Fagus grandifolia",310.1,142.2
"Fagus grandifolia",312.2,145.7
"Fagus grandifolia",305.9,145.9
"Fagus grandifolia",306.1,146.1
"Fagus grandifolia",308.2,146.5
"Fagus grandifolia",304,151.6
"Fagus grandifolia",307.4,159.8
"Fagus grandifolia",303.7,184.4
"Fagus grandifolia",300.1,495.8
"Fagus grandifolia",301,512.3
"Fagus grandifolia",300.3,512.5
"Fagus grandifolia",314.1,579.2
"Fagus grandifolia",328.9,104.4
"Fagus grandifolia",328.1,107.5
"Fagus grandifolia",329.5,107.8
"Fagus grandifolia",327.1,110.9
"Fagus grandifolia",339.8,106.8
"Fagus grandifolia",336.9,112.7
"Fagus grandifolia",324.6,138.2
"Fagus grandifolia",322.2,145.6
"Fagus grandifolia",323.5,157.1
"Fagus grandifolia",336.9,197.9
"Fagus grandifolia",331,231.3
"Fagus grandifolia",332.6,320.7
"Fagus grandifolia",351.4,104
"Fagus grandifolia",358.2,106.5
"Fagus grandifolia",354.9,107.4
"Fagus grandifolia",341,171.3
"Fagus grandifolia",358.7,584.7
"Fagus grandifolia",357.5,598.8
"Fagus grandifolia",342.2,601.6
"Fagus grandifolia",367.6,104.8
"Fagus grandifolia",371.6,541
"Fagus grandifolia",379.2,558.1
"Fagus grandifolia",365.9,566.7
"Fagus grandifolia",367.3,598.1
"Fagus grandifolia",384,240.8
"Fraxinus americana",15.6,24.5
"Fraxinus americana",15.6,30.7
"Fraxinus americana",15.6,27.3
"Fraxinus americana",4.3,38.9
"Fraxinus americana",8.2,69.7
"Fraxinus americana",17.7,72.3
"Fraxinus americana",6.4,77.7
"Fraxinus americana",10.9,98.9
"Fraxinus americana",8.7,98.8
"Fraxinus americana",10.5,103.4
"Fraxinus americana",1,102.2
"Fraxinus americana",0.6,102.6
"Fraxinus americana",14.3,132.5
"Fraxinus americana",6.1,134
"Fraxinus americana",15.8,160
"Fraxinus americana",10.2,147.4
"Fraxinus americana",4.3,152
"Fraxinus americana",2.5,229.7
"Fraxinus americana",6.2,396.1
"Fraxinus americana",8.6,400.6
"Fraxinus americana",14.2,415.7
"Fraxinus americana",10.7,417.3
"Fraxinus americana",0.6,421.2
"Fraxinus americana",18.1,432.8
"Fraxinus americana",1.5,453.6
"Fraxinus americana",14.2,461.2
"Fraxinus americana",19.7,471.1
"Fraxinus americana",8.5,489.3
"Fraxinus americana",18.9,489.5
"Fraxinus americana",19.9,492.6
"Fraxinus americana",14.9,498.1
"Fraxinus americana",11.1,499
"Fraxinus americana",12.1,492.9
"Fraxinus americana",4.4,502.2
"Fraxinus americana",5.6,500.1
"Fraxinus americana",5.5,503.5
"Fraxinus americana",9,504.6
"Fraxinus americana",3.8,508.1
"Fraxinus americana",1.4,501.4
"Fraxinus americana",16.9,510.1
"Fraxinus americana",18,513.9
"Fraxinus americana",10,518.9
"Fraxinus americana",8.8,528.2
"Fraxinus americana",7.5,526.8
"Fraxinus americana",14.4,522.5
"Fraxinus americana",11.2,538
"Fraxinus americana",8.6,540.9
"Fraxinus americana",4.1,544.2
"Fraxinus americana",7.2,588.7
"Fraxinus americana",8.8,603.9
"Fraxinus americana",3.4,628.9
"Fraxinus americana",37.4,8.5
"Fraxinus americana",32.1,12.7
"Fraxinus americana",21,34.9
"Fraxinus americana",30.1,63.9
"Fraxinus americana",28.1,69.7
"Fraxinus americana",23,66.4
"Fraxinus americana",22.9,69.2
"Fraxinus americana",25.8,72.4
"Fraxinus americana",23.5,79.8
"Fraxinus americana",26.3,86.5
"Fraxinus americana",26.2,105.2
"Fraxinus americana",23.5,126.2
"Fraxinus americana",35.3,151.3
"Fraxinus americana",26,152.8
"Fraxinus americana",30.3,165.4
"Fraxinus americana",39.7,204.7
"Fraxinus americana",20.7,211.4
"Fraxinus americana",37.8,239.8
"Fraxinus americana",36.2,439.6
"Fraxinus americana",30.8,434.5
"Fraxinus americana",29.1,445.4
"Fraxinus americana",27.5,446.8
"Fraxinus americana",33.5,448
"Fraxinus americana",29.7,453.4
"Fraxinus americana",22.1,455.6
"Fraxinus americana",25.8,460.9
"Fraxinus americana",23.3,488.2
"Fraxinus americana",25.5,502.7
"Fraxinus americana",27.7,525.7
"Fraxinus americana",41,1.7
"Fraxinus americana",47,19.5
"Fraxinus americana",53.7,2.5
"Fraxinus americana",44.6,22.7
"Fraxinus americana",41.1,31.3
"Fraxinus americana",52.4,44.5
"Fraxinus americana",44.2,57.6
"Fraxinus americana",57.4,42.7
"Fraxinus americana",55.4,42
"Fraxinus americana",48.4,50.3
"Fraxinus americana",44.2,62.4
"Fraxinus americana",40.6,76.4
"Fraxinus americana",44.3,97.4
"Fraxinus americana",48.7,91.5
"Fraxinus americana",48.4,100.9
"Fraxinus americana",48.5,139.4
"Fraxinus americana",59.6,141.8
"Fraxinus americana",58.8,160.3
"Fraxinus americana",41.7,212
"Fraxinus americana",50.1,220.6
"Fraxinus americana",52.8,224
"Fraxinus americana",56,235.1
"Fraxinus americana",53.6,236.3
"Fraxinus americana",48.5,234
"Fraxinus americana",55.1,277
"Fraxinus americana",57.5,308.7
"Fraxinus americana",59.9,322.5
"Fraxinus americana",56.3,349.6
"Fraxinus americana",52.1,346.7
"Fraxinus americana",50.3,378.9
"Fraxinus americana",43.4,380.9
"Fraxinus americana",58.9,390
"Fraxinus americana",49.4,398.2
"Fraxinus americana",45.3,437
"Fraxinus americana",74.7,3.9
"Fraxinus americana",75.3,5.3
