"site_code","count_id","line","species_id","liana","count","record_id","site_id","site_name","country","state_province","continent","lat","lon","min_elev","max_elev","precip"
"MAQUIPUC",108500,7,4881,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108501,1,4958,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108502,2,4958,"",3,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108503,5,4958,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108504,6,4958,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108505,8,4958,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108506,9,4958,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108507,6,5059,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108508,1,5277,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108509,8,5278,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108510,10,5278,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108511,3,5288,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108512,10,5288,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108513,3,5289,"",3,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108514,4,5290,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108515,7,5291,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108516,8,5292,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108517,1,5293,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108518,1,5294,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108519,1,5295,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108520,4,5315,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108521,9,5315,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108522,1,5370,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108523,3,5407,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108524,9,5407,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108525,4,5408,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108526,9,5408,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108527,1,5109,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108528,10,5543,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108529,1,5548,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108530,2,5548,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108531,1,5660,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108532,3,5769,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108533,5,5769,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108534,6,5769,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108535,9,5769,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108536,4,5775,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108537,5,5775,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108538,8,5778,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108539,7,5791,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108540,6,5838,"",5,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108541,3,5870,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108542,7,5870,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108543,9,5870,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108544,10,5870,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108545,1,5965,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108546,2,5965,"",4,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108547,3,5965,"",7,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108548,4,5965,"",6,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108549,5,5965,"",3,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108550,6,5965,"",3,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108551,7,5965,"",3,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108552,8,5965,"",4,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108553,9,5965,"",7,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108554,10,5965,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108555,8,5991,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108556,2,5994,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108557,3,5995,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108558,4,5995,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108559,1,6089,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108560,9,6136,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108561,9,6215,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108562,7,6477,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108563,1,6478,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108564,3,6503,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108565,4,6503,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108566,10,6507,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108567,1,6535,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108568,10,6557,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108569,9,6602,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108570,3,6646,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108571,5,6800,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108572,6,6800,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108573,10,6800,"",3,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108574,4,6803,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108575,8,6803,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108576,9,6803,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108577,2,6804,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108578,3,6911,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108579,3,6913,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108580,4,6913,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108581,5,6913,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108582,7,6913,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108583,8,6913,"",5,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108584,10,6913,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108585,6,6923,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108586,1,7050,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108587,5,7155,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108588,1,7160,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108589,4,7161,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108590,1,7162,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108591,6,7162,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108592,3,7179,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108593,4,7179,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108594,7,7534,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108595,2,7539,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108596,2,7541,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108597,8,7541,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108598,10,7541,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108599,5,7542,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108600,6,7542,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108601,3,7708,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108602,6,7708,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108603,10,7708,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108604,2,7849,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108605,5,8015,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108606,1,8032,"",5,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108607,2,8032,"",9,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108608,3,8032,"",4,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108609,4,8032,"",8,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108610,5,8032,"",11,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108611,6,8032,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108612,7,8032,"",4,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108613,8,8032,"",10,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108614,9,8032,"",15,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108615,10,8032,"",5,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108616,6,8130,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108617,1,8184,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108618,2,8184,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108619,3,8184,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108620,4,8184,"",3,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108621,6,8184,"",3,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108622,7,8184,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108623,8,8184,"",3,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108624,9,8184,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108625,10,8184,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108626,10,8184,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108627,7,8262,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108628,4,8497,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108629,6,8497,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108630,4,8649,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108631,1,9076,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108632,9,9091,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108633,3,9152,"",2,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108634,6,9475,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108635,2,9497,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108636,10,9515,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108637,1,9696,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MAQUIPUC",108638,4,9696,"",1,135,135,"Maquipucuna","Ecuador","","South America",0.12,-78.62,1630,1630,3000
"MARIQUIT",104158,6,147,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104159,1,302,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104160,6,302,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104161,7,302,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104162,9,302,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104163,1,303,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104164,6,397,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104165,4,568,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104166,8,568,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104167,1,630,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104168,9,631,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104169,10,631,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104170,7,853,"",2,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104171,8,853,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104172,10,908,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104173,1,960,"",3,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104174,2,960,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104175,5,960,"",11,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104176,6,960,"",7,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104177,7,960,"",5,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104178,8,960,"",2,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104179,9,960,"",5,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104180,10,960,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104181,2,1091,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104182,3,1091,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104183,7,1091,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104184,8,1378,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104185,4,1472,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104186,1,1473,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104187,3,1473,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104188,4,1473,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104189,5,1473,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104190,6,1473,"",3,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104191,10,1473,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104192,1,1549,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104193,2,1549,"L",2,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104194,6,1579,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104195,7,1583,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104196,7,1732,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104197,4,1910,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104198,7,1910,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104199,10,1910,"",2,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104200,10,1916,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104201,4,2096,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104202,6,2108,"",2,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104203,3,2157,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104204,4,2157,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104205,5,2157,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104206,6,2157,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104207,5,2159,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104208,2,2385,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104209,4,2385,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104210,5,2385,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104211,6,2385,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104212,9,2429,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104213,3,2487,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104214,5,2487,"",2,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104215,3,2663,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104216,1,2818,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104217,5,2818,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104218,9,2818,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104219,10,2818,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104220,6,2930,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104221,1,3016,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104222,2,3016,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104223,10,3016,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104224,1,3072,"",2,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104225,9,3072,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104226,2,3361,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104227,3,3361,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104228,7,3637,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104229,1,3738,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104230,2,3738,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104231,3,3738,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104232,4,3738,"",4,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104233,7,3738,"",2,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104234,10,3738,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104235,5,3953,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104236,1,3986,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104237,2,3986,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104238,5,3986,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104239,9,3986,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104240,10,3986,"",2,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104241,6,4045,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104242,1,4219,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104243,3,4223,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104244,8,4224,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104245,9,4224,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104246,8,4225,"",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104247,2,4299,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
"MARIQUIT",104248,10,4299,"L",1,115,115,"Mariquita","Colombia","","South America",5.25,-74.83,560,560,1920
