"Latin","gx","gy"
"Hybanthus prunifolius",351.1,171.3
"Hybanthus prunifolius",353.9,178.9
"Hybanthus prunifolius",356.9,160.2
"Hybanthus prunifolius",357.9,162.5
"Hybanthus prunifolius",349.7,178.4
"Hybanthus prunifolius",351.9,168.1
"Hybanthus prunifolius",345.9,169.7
"Hybanthus prunifolius",344.12,171.75
"Hybanthus prunifolius",349.59,167.24
"Hybanthus prunifolius",341.3,193.3
"Hybanthus prunifolius",346.5,194.1
"Hybanthus prunifolius",353,184.2
"Hybanthus prunifolius",354.5,184.8
"Hybanthus prunifolius",353.1,183.2
"Hybanthus prunifolius",353,192
"Hybanthus prunifolius",350.4,193.4
"Hybanthus prunifolius",359.7,192.1
"Hybanthus prunifolius",356,193.1
"Hybanthus prunifolius",357.2,181.4
"Hybanthus prunifolius",350.2,182.9
"Hybanthus prunifolius",359.5,195.9
"Hybanthus prunifolius",355.6,199.4
"Hybanthus prunifolius",343.2,200.6
"Hybanthus prunifolius",341.4,205.1
"Hybanthus prunifolius",340.5,206.7
"Hybanthus prunifolius",341.7,211.4
"Hybanthus prunifolius",341.5,212.6
"Hybanthus prunifolius",349.5,218.1
"Hybanthus prunifolius",349.6,212.9
"Hybanthus prunifolius",347.1,211.1
"Hybanthus prunifolius",349.8,205.2
"Hybanthus prunifolius",359,200.4
"Hybanthus prunifolius",343.1,214.8
"Hybanthus prunifolius",359.3,213.8
"Hybanthus prunifolius",341.6,204
"Hybanthus prunifolius",351.4,212.7
"Hybanthus prunifolius",351.4,218.4
"Hybanthus prunifolius",358.1,214.4
"Hybanthus prunifolius",352.32,204.38
"Hybanthus prunifolius",358.34,217.31
"Hybanthus prunifolius",356.01,203.3
"Hybanthus prunifolius",341,220.8
"Hybanthus prunifolius",341,232.5
"Hybanthus prunifolius",341.6,233.7
"Hybanthus prunifolius",354.7,224.2
"Hybanthus prunifolius",354.4,228.2
"Hybanthus prunifolius",357.8,230.1
"Hybanthus prunifolius",356.6,230.6
"Hybanthus prunifolius",358.1,232.1
"Hybanthus prunifolius",359.6,237
"Hybanthus prunifolius",359.4,224.9
"Hybanthus prunifolius",341.4,249.7
"Hybanthus prunifolius",353.1,259.7
"Hybanthus prunifolius",348.6,248.9
"Hybanthus prunifolius",352.2,244
"Hybanthus prunifolius",351.9,260.6
"Hybanthus prunifolius",358.5,263.4
"Hybanthus prunifolius",354.2,299.1
"Hybanthus prunifolius",342.1,285.7
"Hybanthus prunifolius",340.2,286.5
"Hybanthus prunifolius",341.2,311.8
"Hybanthus prunifolius",341,319.6
"Hybanthus prunifolius",343.6,318.8
"Hybanthus prunifolius",343.4,317.8
"Hybanthus prunifolius",345.1,319.1
"Hybanthus prunifolius",349,318.6
"Hybanthus prunifolius",348.9,315.8
"Hybanthus prunifolius",352,308.4
"Hybanthus prunifolius",351.6,311.6
"Hybanthus prunifolius",350.6,315.6
"Hybanthus prunifolius",350.9,317.5
"Hybanthus prunifolius",359.7,305.3
"Hybanthus prunifolius",340.1,301.4
"Hybanthus prunifolius",345.4,316.6
"Hybanthus prunifolius",346.8,317.1
"Hybanthus prunifolius",354.1,302.3
"Hybanthus prunifolius",356,301.9
"Hybanthus prunifolius",358.9,300.2
"Hybanthus prunifolius",349.8,306.9
"Hybanthus prunifolius",351.9,303.7
"Hybanthus prunifolius",353.8,313.4
"Hybanthus prunifolius",356.7,303.4
"Hybanthus prunifolius",354.5,302.6
"Hybanthus prunifolius",349.7,318.4
"Hybanthus prunifolius",347.88,315.25
"Hybanthus prunifolius",341,320.4
"Hybanthus prunifolius",343.8,322.9
"Hybanthus prunifolius",343.3,321.9
"Hybanthus prunifolius",342.2,325.6
"Hybanthus prunifolius",342.8,326.1
"Hybanthus prunifolius",340.1,330.3
"Hybanthus prunifolius",348.9,330.4
"Hybanthus prunifolius",348.4,328.1
"Hybanthus prunifolius",346.3,327.1
"Hybanthus prunifolius",345.5,327.2
"Hybanthus prunifolius",348,324.6
"Hybanthus prunifolius",349.8,324.1
"Hybanthus prunifolius",349.8,321.6
"Hybanthus prunifolius",354.7,323.8
"Hybanthus prunifolius",351.5,331.3
"Hybanthus prunifolius",357,330.4
"Hybanthus prunifolius",358.2,330.5
"Hybanthus prunifolius",354.9,328.6
"Hybanthus prunifolius",359.1,328.4
"Hybanthus prunifolius",343.8,324.9
"Hybanthus prunifolius",345.7,327.8
"Hybanthus prunifolius",350.4,330.8
"Hybanthus prunifolius",340.1,332.8
"Hybanthus prunifolius",357.2,325.32
"Hybanthus prunifolius",346.5,357.1
"Hybanthus prunifolius",347.6,356.5
"Hybanthus prunifolius",353.7,342.2
"Hybanthus prunifolius",351.7,345.9
"Hybanthus prunifolius",354.3,352.1
"Hybanthus prunifolius",356.4,356.1
"Hybanthus prunifolius",358.3,357.5
"Hybanthus prunifolius",356.9,347.5
"Hybanthus prunifolius",355.8,345.6
"Hybanthus prunifolius",357.7,344.6
"Hybanthus prunifolius",340.4,348.1
"Hybanthus prunifolius",347.7,359.5
"Hybanthus prunifolius",350,359.8
"Hybanthus prunifolius",357.8,344.8
"Hybanthus prunifolius",348.4,341.4
"Hybanthus prunifolius",350.2,358.9
"Hybanthus prunifolius",353.3,357.2
"Hybanthus prunifolius",344.6,349.5
"Hybanthus prunifolius",342.4,351.3
"Hybanthus prunifolius",340.21,345.2
"Hybanthus prunifolius",344,364.2
"Hybanthus prunifolius",344.7,360.3
"Hybanthus prunifolius",349,375.7
"Hybanthus prunifolius",347,375.4
"Hybanthus prunifolius",351.4,362
"Hybanthus prunifolius",351.1,369.2
"Hybanthus prunifolius",352,365.5
"Hybanthus prunifolius",354.7,374.9
"Hybanthus prunifolius",356,379.5
"Hybanthus prunifolius",356,374.4
"Hybanthus prunifolius",357.1,372.9
"Hybanthus prunifolius",356.4,373.4
"Hybanthus prunifolius",359.1,372.2
"Hybanthus prunifolius",359.2,370.9
"Hybanthus prunifolius",352.8,363.7
"Hybanthus prunifolius",350.2,364.8
"Hybanthus prunifolius",351.6,364.4
"Hybanthus prunifolius",350.1,374.2
"Hybanthus prunifolius",353.5,375
"Hybanthus prunifolius",344.7,370.1
"Hybanthus prunifolius",348.9,365.9
"Hybanthus prunifolius",355.6,374.3
"Hybanthus prunifolius",359.1,375.5
"Hybanthus prunifolius",352.9,375.8
"Hybanthus prunifolius",350.8,376.3
"Hybanthus prunifolius",356.3,377.2
"Hybanthus prunifolius",344.74,376.25
"Hybanthus prunifolius",351.95,364.59
"Hybanthus prunifolius",354.72,367.92
"Hybanthus prunifolius",351.15,376.53
"Hybanthus prunifolius",354.15,376.18
"Hybanthus prunifolius",357.86,367.29
"Hybanthus prunifolius",359.81,364.64
"Hybanthus prunifolius",340.3,383.7
"Hybanthus prunifolius",342.7,383
"Hybanthus prunifolius",341.6,380.6
"Hybanthus prunifolius",344.3,387
"Hybanthus prunifolius",345.5,398.8
"Hybanthus prunifolius",347.5,395.5
"Hybanthus prunifolius",349.5,390.4
"Hybanthus prunifolius",346.6,390.8
"Hybanthus prunifolius",346.3,388.3
"Hybanthus prunifolius",349,387.1
"Hybanthus prunifolius",346.1,382
"Hybanthus prunifolius",356.8,399.5
"Hybanthus prunifolius",358.8,397.9
"Hybanthus prunifolius",358,394.4
"Hybanthus prunifolius",358.3,391.9
"Hybanthus prunifolius",356.8,388.1
"Hybanthus prunifolius",357.3,380.3
"Hybanthus prunifolius",355.9,383.2
"Hybanthus prunifolius",343.5,395
"Hybanthus prunifolius",342.1,383.8
"Hybanthus prunifolius",343.8,396.7
"Hybanthus prunifolius",351.2,381.2
"Hybanthus prunifolius",350.9,390.3
"Hybanthus prunifolius",359.8,398.7
"Hybanthus prunifolius",348.7,394.2
"Hybanthus prunifolius",357.2,385.5
"Hybanthus prunifolius",359.3,384.6
"Hybanthus prunifolius",345.5,396
"Hybanthus prunifolius",341.1,389.5
"Hybanthus prunifolius",343.3,391.9
"Hybanthus prunifolius",343.2,394.5
"Hybanthus prunifolius",341.1,398.6
"Hybanthus prunifolius",342.1,398.8
"Hybanthus prunifolius",342.23,385.15
"Hybanthus prunifolius",340.78,398.02
"Hybanthus prunifolius",342.09,398.03
"Hybanthus prunifolius",346.15,383.07
"Hybanthus prunifolius",340.2,400.8
"Hybanthus prunifolius",344.2,405
"Hybanthus prunifolius",343,407.1
"Hybanthus prunifolius",342,414
"Hybanthus prunifolius",347,411.3
"Hybanthus prunifolius",346.7,412.6
"Hybanthus prunifolius",348.2,406.2
"Hybanthus prunifolius",349.9,405.1
"Hybanthus prunifolius",349.9,402.1
"Hybanthus prunifolius",345.8,400.9
"Hybanthus prunifolius",345,401.3
"Hybanthus prunifolius",345.9,403.9
"Hybanthus prunifolius",351.4,401.9
"Hybanthus prunifolius",352.3,402.5
"Hybanthus prunifolius",352.9,404
"Hybanthus prunifolius",351.8,416.9
"Hybanthus prunifolius",350,418
"Hybanthus prunifolius",356.9,415.8
"Hybanthus prunifolius",358.7,410.9
"Hybanthus prunifolius",356.7,414.3
"Hybanthus prunifolius",356.9,415.1
"Hybanthus prunifolius",355.8,414.1
"Hybanthus prunifolius",349,400.8
"Hybanthus prunifolius",350.1,413
"Hybanthus prunifolius",357.4,405.4
"Hybanthus prunifolius",348.3,409.4
"Hybanthus prunifolius",351.9,415.3
"Hybanthus prunifolius",345.4,415.5
"Hybanthus prunifolius",350,404
"Hybanthus prunifolius",355.5,410.2
"Hybanthus prunifolius",343,409.6
"Hybanthus prunifolius",356.7,414.8
"Hybanthus prunifolius",346.1,416.5
"Hybanthus prunifolius",345.16,400.23
"Hybanthus prunifolius",354.7,410.16
"Hybanthus prunifolius",359.38,401.1
"Hybanthus prunifolius",343.1,424.8
"Hybanthus prunifolius",340.4,429.9
"Hybanthus prunifolius",343.4,427.1
"Hybanthus prunifolius",343.8,425.3
"Hybanthus prunifolius",344.2,434.1
"Hybanthus prunifolius",342.3,438.6
"Hybanthus prunifolius",348,437.4
"Hybanthus prunifolius",346.7,429.5
"Hybanthus prunifolius",345.7,421.8
"Hybanthus prunifolius",353.9,424.7
"Hybanthus prunifolius",354.5,432.6
"Hybanthus prunifolius",359.8,437.2
"Hybanthus prunifolius",358,434.3
"Hybanthus prunifolius",357.5,428.4
"Hybanthus prunifolius",355.2,429.2
"Hybanthus prunifolius",357,425.6
"Hybanthus prunifolius",358.8,425.5
"Hybanthus prunifolius",344.3,439.7
"Hybanthus prunifolius",353.5,431.8
"Hybanthus prunifolius",352.8,433.9
"Hybanthus prunifolius",356.8,430.6
"Hybanthus prunifolius",356.2,425.1
"Hybanthus prunifolius",356.8,426.9
"Hybanthus prunifolius",358.5,421.8
"Hybanthus prunifolius",358.3,421.4
"Hybanthus prunifolius",340.4,420.2
"Hybanthus prunifolius",350.8,424.2
"Hybanthus prunifolius",354.9,430.3
"Hybanthus prunifolius",350.8,437.7
"Hybanthus prunifolius",357,431.1
"Hybanthus prunifolius",356.8,428.9
"Hybanthus prunifolius",357.5,430
"Hybanthus prunifolius",357.4,424.9
"Hybanthus prunifolius",358.8,422.8
"Hybanthus prunifolius",345.8,424.8
"Hybanthus prunifolius",356.6,430.4
"Hybanthus prunifolius",359.7,424.7
"Hybanthus prunifolius",358.5,424
"Hybanthus prunifolius",349.7,424.3
"Hybanthus prunifolius",346.9,423.9
"Hybanthus prunifolius",348.4,422.4
"Hybanthus prunifolius",355.7,430.5
"Hybanthus prunifolius",355.3,431.4
"Hybanthus prunifolius",357.3,427.8
"Hybanthus prunifolius",358.8,427.2
"Hybanthus prunifolius",358.6,425.8
"Hybanthus prunifolius",357,424.8
"Hybanthus prunifolius",357.9,424.5
"Hybanthus prunifolius",347.7,424.1
"Hybanthus prunifolius",349.8,422.5
"Hybanthus prunifolius",357.4,430.1
"Hybanthus prunifolius",359.8,426.3
"Hybanthus prunifolius",359.7,423.9
"Hybanthus prunifolius",354.6,440.3
"Hybanthus prunifolius",351.7,441.3
"Hybanthus prunifolius",349.9,442.3
"Hybanthus prunifolius",352.4,448.1
"Hybanthus prunifolius",353,448.7
"Hybanthus prunifolius",356.3,443.9
"Hybanthus prunifolius",344.7,440.3
"Hybanthus prunifolius",349.5,441
"Hybanthus prunifolius",350.3,445.3
"Hybanthus prunifolius",354.9,446.7
"Hybanthus prunifolius",358.9,449
"Hybanthus prunifolius",358.6,443.3
"Hybanthus prunifolius",354,440.2
"Hybanthus prunifolius",364.7,57.8
"Hybanthus prunifolius",374.2,54.2
"Hybanthus prunifolius",374.5,54.7
"Hybanthus prunifolius",360.5,64.4
"Hybanthus prunifolius",360,76.6
"Hybanthus prunifolius",361.8,79.2
"Hybanthus prunifolius",363.7,79.7
"Hybanthus prunifolius",368.2,78.3
"Hybanthus prunifolius",379.8,79.7
"Hybanthus prunifolius",367.5,75.1
"Hybanthus prunifolius",363.4,93.2
"Hybanthus prunifolius",365.4,96.2
"Hybanthus prunifolius",369,91.2
"Hybanthus prunifolius",365.7,87.2
"Hybanthus prunifolius",379.1,86.5
"Hybanthus prunifolius",363.1,86.4
"Hybanthus prunifolius",360.7,87.3
"Hybanthus prunifolius",360.1,113.9
"Hybanthus prunifolius",366.9,117.1
"Hybanthus prunifolius",373.1,104.5
"Hybanthus prunifolius",373.5,101.8
"Hybanthus prunifolius",368.3,107.7
"Hybanthus prunifolius",373,102.9
"Hybanthus prunifolius",367.4,111.6
"Hybanthus prunifolius",367.6,108.2
"Hybanthus prunifolius",369.1,107.8
"Hybanthus prunifolius",364.65,102.23
"Hybanthus prunifolius",363.46,100.3
"Hybanthus prunifolius",371.7,120.7
"Hybanthus prunifolius",360.4,132.1
"Hybanthus prunifolius",369.7,122.8
"Hybanthus prunifolius",378.3,139.8
"Hybanthus prunifolius",363.8,151.1
"Hybanthus prunifolius",373.7,148.2
"Hybanthus prunifolius",373.9,145
"Hybanthus prunifolius",370.3,158.5
"Hybanthus prunifolius",374.6,159.1
"Hybanthus prunifolius",375.4,157.2
"Hybanthus prunifolius",378.1,159.9
"Hybanthus prunifolius",367.2,150.1
"Hybanthus prunifolius",368.4,148.8
"Hybanthus prunifolius",371.9,153
"Hybanthus prunifolius",373,145.53
"Hybanthus prunifolius",360.1,162.7
"Hybanthus prunifolius",360.1,168.4
"Hybanthus prunifolius",361.4,178.1
"Hybanthus prunifolius",369.6,173.6
"Hybanthus prunifolius",368.9,167.9
"Hybanthus prunifolius",377.4,165.6
"Hybanthus prunifolius",379.9,169.1
"Hybanthus prunifolius",364.9,179.5
"Hybanthus prunifolius",373.6,179.3
"Hybanthus prunifolius",370.6,179.7
"Hybanthus prunifolius",360.7,190.4
"Hybanthus prunifolius",360,192.8
"Hybanthus prunifolius",366.5,199.9
"Hybanthus prunifolius",370.5,185.2
"Hybanthus prunifolius",378.1,190
"Hybanthus prunifolius",374.9,198.8
"Hybanthus prunifolius",375.68,198.75
"Hybanthus prunifolius",360.6,211.5
"Hybanthus prunifolius",360.4,215.2
"Hybanthus prunifolius",361.6,216.4
"Hybanthus prunifolius",368.5,215.1
"Hybanthus prunifolius",370.2,206.4
"Hybanthus prunifolius",370.4,209.9
"Hybanthus prunifolius",373.7,216.9
"Hybanthus prunifolius",375.5,215.9
"Hybanthus prunifolius",377.5,215.6
"Hybanthus prunifolius",371.6,218
"Hybanthus prunifolius",366,200.4
"Hybanthus prunifolius",361.3,212.8
"Hybanthus prunifolius",377.6,218.1
"Hybanthus prunifolius",366.7,202.2
"Hybanthus prunifolius",374,205.9
"Hybanthus prunifolius",362.78,203.26
"Hybanthus prunifolius",365.23,202.13
"Hybanthus prunifolius",372.04,219.45
"Hybanthus prunifolius",363.1,226
"Hybanthus prunifolius",364.6,226.5
"Hybanthus prunifolius",370.3,225.5
"Hybanthus prunifolius",377.2,224.1
"Hybanthus prunifolius",361.2,235.7
"Hybanthus prunifolius",364.1,228.8
"Hybanthus prunifolius",362.5,235.2
"Hybanthus prunifolius",373.8,225.5
"Hybanthus prunifolius",363.1,223.1
"Hybanthus prunifolius",361.6,226.2
"Hybanthus prunifolius",377.7,229.8
"Hybanthus prunifolius",366.25,229.64
"Hybanthus prunifolius",378.9,270.2
"Hybanthus prunifolius",365.85,261.39
"Hybanthus prunifolius",370.98,299.4
"Hybanthus prunifolius",361,302.5
"Hybanthus prunifolius",364.7,303.9
"Hybanthus prunifolius",361.5,311
"Hybanthus prunifolius",369.8,306
"Hybanthus prunifolius",367.6,300.3
"Hybanthus prunifolius",372.8,315.6
"Hybanthus prunifolius",370.2,316.4
"Hybanthus prunifolius",371.7,318
"Hybanthus prunifolius",377,312.4
"Hybanthus prunifolius",379.5,313.1
"Hybanthus prunifolius",367.4,307.5
"Hybanthus prunifolius",378.1,318.7
"Hybanthus prunifolius",376.1,318.5
"Hybanthus prunifolius",362,309.5
"Hybanthus prunifolius",363.2,305.8
"Hybanthus prunifolius",362.4,306.6
"Hybanthus prunifolius",368.5,304.6
"Hybanthus prunifolius",374.8,316.2
"Hybanthus prunifolius",363,304.7
"Hybanthus prunifolius",363.8,304.7
"Hybanthus prunifolius",375.8,315.3
"Hybanthus prunifolius",369.59,305.74
"Hybanthus prunifolius",374.6,328
"Hybanthus prunifolius",371.6,338.3
"Hybanthus prunifolius",375.6,333.8
"Hybanthus prunifolius",374.5,339.9
"Hybanthus prunifolius",377.3,324.2
"Hybanthus prunifolius",376.35,320.13
"Hybanthus prunifolius",362.9,355.4
"Hybanthus prunifolius",368.2,358
"Hybanthus prunifolius",367,356.6
"Hybanthus prunifolius",368.1,354.8
"Hybanthus prunifolius",365.1,350.4
"Hybanthus prunifolius",366.6,349.8
"Hybanthus prunifolius",370.9,344.7
"Hybanthus prunifolius",374.9,346.4
"Hybanthus prunifolius",373,345.3
"Hybanthus prunifolius",372.7,346.5
"Hybanthus prunifolius",373.2,355
"Hybanthus prunifolius",373.1,351.3
"Hybanthus prunifolius",372.3,357.2
"Hybanthus prunifolius",378.2,355.4
"Hybanthus prunifolius",378.5,346
"Hybanthus prunifolius",369.7,351.1
"Hybanthus prunifolius",367.4,359.8
"Hybanthus prunifolius",374.2,340.2
"Hybanthus prunifolius",376.1,355.4
"Hybanthus prunifolius",368.8,342.7
"Hybanthus prunifolius",373.6,354.9
"Hybanthus prunifolius",378.1,344.4
"Hybanthus prunifolius",377.9,346.8
"Hybanthus prunifolius",363.8,346.2
"Hybanthus prunifolius",372.1,343.6
"Hybanthus prunifolius",379.8,344.3
"Hybanthus prunifolius",378.07,342.75
"Hybanthus prunifolius",364.8,361.1
"Hybanthus prunifolius",360,367.9
"Hybanthus prunifolius",363.7,366.2
"Hybanthus prunifolius",363.4,368.8
"Hybanthus prunifolius",360.1,371.9
"Hybanthus prunifolius",360.1,378.9
"Hybanthus prunifolius",368.5,376.5
"Hybanthus prunifolius",366,361.9
"Hybanthus prunifolius",372.8,370
"Hybanthus prunifolius",369.9,376.6
"Hybanthus prunifolius",379.1,376.3
"Hybanthus prunifolius",377.6,378.8
"Hybanthus prunifolius",377.4,370.8
"Hybanthus prunifolius",375.3,367.2
"Hybanthus prunifolius",375.4,369.2
"Hybanthus prunifolius",363.1,366.4
"Hybanthus prunifolius",361.6,371.7
"Hybanthus prunifolius",361.8,370.6
"Hybanthus prunifolius",365.7,360.7
"Hybanthus prunifolius",361.2,360.1
"Hybanthus prunifolius",374.9,372.6
"Hybanthus prunifolius",377.2,361.6
"Hybanthus prunifolius",365.5,377.8
"Hybanthus prunifolius",379.7,369.7
"Hybanthus prunifolius",361.9,376.1
"Hybanthus prunifolius",361.1,379.1
"Hybanthus prunifolius",367.3,375.3
"Hybanthus prunifolius",365.7,374
"Hybanthus prunifolius",377.1,365.1
"Hybanthus prunifolius",362.1,364.01
"Hybanthus prunifolius",362.68,363.3
"Hybanthus prunifolius",360.39,365.37
"Hybanthus prunifolius",365.28,373.76
"Hybanthus prunifolius",368.75,371.65
"Hybanthus prunifolius",366.17,367.87
"Hybanthus prunifolius",367.75,369.8
"Hybanthus prunifolius",371.02,372.78
"Hybanthus prunifolius",372.04,375.96
"Hybanthus prunifolius",361.8,389.7
"Hybanthus prunifolius",361.4,390
"Hybanthus prunifolius",362.1,390.6
"Hybanthus prunifolius",366.6,398.8
"Hybanthus prunifolius",366.4,398.4
"Hybanthus prunifolius",367.9,388.6
"Hybanthus prunifolius",374.6,392.7
"Hybanthus prunifolius",374,390.6
"Hybanthus prunifolius",373.4,396.8
"Hybanthus prunifolius",378.3,395.8
"Hybanthus prunifolius",379.2,393.4
"Hybanthus prunifolius",379.8,387.5
"Hybanthus prunifolius",376.3,387.2
"Hybanthus prunifolius",368.5,390.6
"Hybanthus prunifolius",377.5,385
"Hybanthus prunifolius",361.9,384.6
"Hybanthus prunifolius",373.4,382.6
"Hybanthus prunifolius",368.7,391.6
"Hybanthus prunifolius",367.6,395.2
"Hybanthus prunifolius",376.3,384.4
"Hybanthus prunifolius",367.4,391.1
"Hybanthus prunifolius",364.9,384.8
"Hybanthus prunifolius",366.23,382.43
"Hybanthus prunifolius",373.67,392.66
"Hybanthus prunifolius",375.26,399.09
"Hybanthus prunifolius",376.18,398.59
"Hybanthus prunifolius",378.32,397.88
"Hybanthus prunifolius",361.2,417.9
"Hybanthus prunifolius",364.8,418.5
"Hybanthus prunifolius",362.5,418.5
"Hybanthus prunifolius",364.8,417.4
"Hybanthus prunifolius",363.6,415.9
"Hybanthus prunifolius",366.7,419.2
"Hybanthus prunifolius",369.1,418.6
"Hybanthus prunifolius",366.1,417.5
"Hybanthus prunifolius",369.8,410.9
"Hybanthus prunifolius",367.2,410.4
"Hybanthus prunifolius",365.5,409.9
"Hybanthus prunifolius",365.3,408.5
"Hybanthus prunifolius",365.9,407.5
"Hybanthus prunifolius",368.9,406.7
"Hybanthus prunifolius",370.2,402.7
"Hybanthus prunifolius",370.6,412
"Hybanthus prunifolius",371,413.7
"Hybanthus prunifolius",372.7,413.8
"Hybanthus prunifolius",372.7,413
"Hybanthus prunifolius",374.7,415.1
"Hybanthus prunifolius",373.4,416
"Hybanthus prunifolius",372.5,415.3
"Hybanthus prunifolius",370.7,415.5
"Hybanthus prunifolius",372.2,415.4
"Hybanthus prunifolius",370.6,416.7
"Hybanthus prunifolius",373.2,419.8
"Hybanthus prunifolius",376.3,416.1
"Hybanthus prunifolius",379.6,413.4
"Hybanthus prunifolius",377.6,414.3
"Hybanthus prunifolius",375.1,413.8
"Hybanthus prunifolius",375.8,413.5
"Hybanthus prunifolius",376.3,409.2
"Hybanthus prunifolius",372.8,417.9
"Hybanthus prunifolius",372.4,417.7
"Hybanthus prunifolius",364.7,407.7
"Hybanthus prunifolius",370,406
"Hybanthus prunifolius",373,419.9
"Hybanthus prunifolius",364.7,405.1
"Hybanthus prunifolius",362.3,415.2
"Hybanthus prunifolius",366.6,407.6
"Hybanthus prunifolius",367.6,404.5
"Hybanthus prunifolius",374.4,414.8
"Hybanthus prunifolius",376.5,410.9
"Hybanthus prunifolius",373.1,415.4
"Hybanthus prunifolius",369.88,414.01
"Hybanthus prunifolius",360.9,424
"Hybanthus prunifolius",360.7,434.5
"Hybanthus prunifolius",364.3,432.4
"Hybanthus prunifolius",360.9,439.3
"Hybanthus prunifolius",360.4,439.3
"Hybanthus prunifolius",364.5,435.9
"Hybanthus prunifolius",363.8,435.1
"Hybanthus prunifolius",365.2,436.4
"Hybanthus prunifolius",370.8,426.1
"Hybanthus prunifolius",373.5,426
"Hybanthus prunifolius",374.5,432.9
"Hybanthus prunifolius",373.1,439.4
"Hybanthus prunifolius",374.9,439.1
"Hybanthus prunifolius",373.5,438.2
"Hybanthus prunifolius",374.8,436.8
"Hybanthus prunifolius",379,436
"Hybanthus prunifolius",379.6,435.1
"Hybanthus prunifolius",376.4,435.9
"Hybanthus prunifolius",376.5,434.6
"Hybanthus prunifolius",378.1,433.7
"Hybanthus prunifolius",379.9,428
"Hybanthus prunifolius",376.4,425.5
"Hybanthus prunifolius",369.5,437.7
"Hybanthus prunifolius",362.8,434.6
"Hybanthus prunifolius",360.1,438.1
"Hybanthus prunifolius",362.1,439.9
"Hybanthus prunifolius",362.1,436.2
"Hybanthus prunifolius",366,431
"Hybanthus prunifolius",370.2,425.4
"Hybanthus prunifolius",370.5,433.1
"Hybanthus prunifolius",370.3,437.9
"Hybanthus prunifolius",372.2,437.5
"Hybanthus prunifolius",372.5,436.3
"Hybanthus prunifolius",361.5,435
"Hybanthus prunifolius",368.4,430.4
"Hybanthus prunifolius",373,433
"Hybanthus prunifolius",374.4,434.8
"Hybanthus prunifolius",370.1,439.5
"Hybanthus prunifolius",369.5,430.8
"Hybanthus prunifolius",366.7,429.1
"Hybanthus prunifolius",371.9,430.2
"Hybanthus prunifolius",375.2,431.7
"Hybanthus prunifolius",375.7,425.3
"Hybanthus prunifolius",360,438.3
"Hybanthus prunifolius",368,438
"Hybanthus prunifolius",366.1,438.8
"Hybanthus prunifolius",366.6,432.5
"Hybanthus prunifolius",363.37,420.9
"Hybanthus prunifolius",360.91,427.54
"Hybanthus prunifolius",364.69,438.64
"Hybanthus prunifolius",365.81,438.43
"Hybanthus prunifolius",367.03,425.81
"Hybanthus prunifolius",366.28,421.64
"Hybanthus prunifolius",371.69,425.41
"Hybanthus prunifolius",372.16,429.74
"Hybanthus prunifolius",370.17,435.66
"Hybanthus prunifolius",374.43,435.81
"Hybanthus prunifolius",375.65,436.13
"Hybanthus prunifolius",376.3,432.01
"Hybanthus prunifolius",375.71,428.53
"Hybanthus prunifolius",362.1,444.4
"Hybanthus prunifolius",368.9,445
"Hybanthus prunifolius",369.7,443.4
"Hybanthus prunifolius",369.9,443.1
"Hybanthus prunifolius",369.9,441.9
"Hybanthus prunifolius",369.6,440.3
"Hybanthus prunifolius",367,440.5
"Hybanthus prunifolius",367.9,444
"Hybanthus prunifolius",370.2,440.5
"Hybanthus prunifolius",371.6,444.7
"Hybanthus prunifolius",374.4,441
"Hybanthus prunifolius",371,445.1
"Hybanthus prunifolius",370.9,445.3
"Hybanthus prunifolius",376,444.1
"Hybanthus prunifolius",375.6,445
"Hybanthus prunifolius",376.5,443.8
"Hybanthus prunifolius",378.6,443.8
"Hybanthus prunifolius",379.8,444.3
"Hybanthus prunifolius",377,440.2
"Hybanthus prunifolius",366.6,446.4
"Hybanthus prunifolius",371.4,446
"Hybanthus prunifolius",362.3,442.2
"Hybanthus prunifolius",368.1,442.7
"Hybanthus prunifolius",367.2,446.7
"Hybanthus prunifolius",366,444.4
"Hybanthus prunifolius",369.6,441.9
"Hybanthus prunifolius",377.7,443.8
"Hybanthus prunifolius",378.8,442.3
"Hybanthus prunifolius",368.6,442.8
"Hybanthus prunifolius",369,441.8
"Hybanthus prunifolius",364.4,449
"Hybanthus prunifolius",366.2,444.1
"Hybanthus prunifolius",377.4,443.7
"Hybanthus prunifolius",361.3,440.5
"Hybanthus prunifolius",364.8,445.3
"Hybanthus prunifolius",368.7,440.2
"Hybanthus prunifolius",371.2,448.6
"Hybanthus prunifolius",361.83,446.85
"Hybanthus prunifolius",364.89,448.37
"Hybanthus prunifolius",369.12,442.05
"Hybanthus prunifolius",373.98,449.69
"Hybanthus prunifolius",374.93,447.48
"Hybanthus prunifolius",376.79,446.59
"Hybanthus prunifolius",398.8,54.6
"Hybanthus prunifolius",398.6,54.7
"Hybanthus prunifolius",396.4,50.4
"Hybanthus prunifolius",396.2,51.6
"Hybanthus prunifolius",392.5,51.8
"Hybanthus prunifolius",395.8,55.5
"Hybanthus prunifolius",384.2,63.4
"Hybanthus prunifolius",388,60.1
"Hybanthus prunifolius",391.5,72.8
"Hybanthus prunifolius",386,79.1
"Hybanthus prunifolius",387.5,72.6
"Hybanthus prunifolius",395.2,61.9
"Hybanthus prunifolius",384.9,74.2
"Hybanthus prunifolius",381.9,76.8
"Hybanthus prunifolius",384.1,63.4
