"Latin","gx","gy"
"Fagus sylvatica",4391408.277,5661472.967
"Fagus sylvatica",4391436.004,5661578.422
"Fagus sylvatica",4391410.081,5661476.17
"Fagus sylvatica",4391436.266,5661578.908
"Fagus sylvatica",4391408.751,5661474.463
"Fagus sylvatica",4391437.802,5661582.862
"Fagus sylvatica",4391408.973,5661473.603
"Fagus sylvatica",4391419.376,5661564.264
"Fagus sylvatica",4391407.394,5661472.28
"Fagus sylvatica",4391419.034,5661564.26
"Fagus sylvatica",4391408.565,5661472.689
"Fagus sylvatica",4391418.18,5661563.936
"Fagus sylvatica",4391406.955,5661470.949
"Fagus sylvatica",4391413.28,5661563.936
"Fagus sylvatica",4391406.898,5661470.671
"Fagus sylvatica",4391413.114,5661563.798
"Fagus sylvatica",4391408.165,5661471.361
"Fagus sylvatica",4391412.725,5661561.926
"Fagus sylvatica",4391408.676,5661471.408
"Fagus sylvatica",4391413.164,5661561.197
"Fagus sylvatica",4391407.458,5661470.203
"Fagus sylvatica",4391415.45,5661558.158
"Fagus sylvatica",4391407.864,5661469.997
"Fagus sylvatica",4391414.012,5661558.965
"Fagus sylvatica",4391409.24,5661470.438
"Fagus sylvatica",4391413.596,5661556.994
"Fagus sylvatica",4391409.958,5661470.689
"Fagus sylvatica",4391421.178,5661559.788
"Fagus sylvatica",4391408.584,5661469.778
"Fagus sylvatica",4391436.252,5661585.71
"Fagus sylvatica",4391408.28,5661469.802
"Fagus sylvatica",4391438.861,5661582.346
"Fagus sylvatica",4391409.005,5661469.219
"Fagus sylvatica",4391439.6,5661582.768
"Fagus sylvatica",4391408.264,5661468.103
"Fagus sylvatica",4391448.859,5661593.099
"Fagus sylvatica",4391408.576,5661468.545
"Fagus sylvatica",4391448.636,5661593.189
"Fagus sylvatica",4391409.22,5661468.507
"Fagus sylvatica",4391448.93,5661593.252
"Fagus sylvatica",4391409.212,5661470.813
"Fagus sylvatica",4391448.221,5661593.615
"Fagus sylvatica",4391409.109,5661470.589
"Fagus sylvatica",4391448.577,5661593.444
"Fagus sylvatica",4391410.692,5661471.915
"Fagus sylvatica",4391448.771,5661593.493
"Fagus sylvatica",4391407.862,5661470.737
"Fagus sylvatica",4391435.518,5661633.363
"Fagus sylvatica",4391408.708,5661471.984
"Fagus sylvatica",4391433.782,5661634.1
"Fagus sylvatica",4391409.173,5661471.185
"Fagus sylvatica",4391436.657,5661636.941
"Fagus sylvatica",4391410.018,5661471.902
"Fagus sylvatica",4391437.349,5661641.136
"Fagus sylvatica",4391407.651,5661471.974
"Fagus sylvatica",4391434.731,5661641.536
"Fagus sylvatica",4391408.005,5661472.975
"Fagus sylvatica",4391440.51,5661650.742
"Fagus sylvatica",4391408.606,5661473.173
"Fagus sylvatica",4391439.817,5661650.645
"Fagus sylvatica",4391408.383,5661473.374
"Fagus sylvatica",4391441.257,5661720.634
"Fagus sylvatica",4391409.641,5661473.817
"Fagus sylvatica",4391434.783,5661733.953
"Fagus sylvatica",4391409.206,5661473.415
"Fagus sylvatica",4391445.059,5661741.834
"Fagus sylvatica",4391411.175,5661474.766
"Fagus sylvatica",4391445.659,5661741.802
"Fraxinus excelsior",4391409.39,5661473.008
"Fagus sylvatica",4391447.308,5661751.996
"Fagus sylvatica",4391409.983,5661472.785
"Fagus sylvatica",4391440.854,5661756.382
"Fagus sylvatica",4391410.812,5661473.755
"Fagus sylvatica",4391444.369,5661759.818
"Fagus sylvatica",4391411.063,5661473.592
"Fagus sylvatica",4391444.487,5661763.498
"Fagus sylvatica",4391410.643,5661472.817
"Fagus sylvatica",4391444.624,5661763.756
"Fagus sylvatica",4391411.552,5661473.808
"Fagus sylvatica",4391445.269,5661765.085
"Fagus sylvatica",4391410.745,5661472.458
"Fagus sylvatica",4391443.342,5661765.313
"Fagus sylvatica",4391410.746,5661470.92
"Fagus sylvatica",4391437.749,5661765.983
"Fagus sylvatica",4391410.267,5661470.713
"Fagus sylvatica",4391440.209,5661761.278
"Fagus sylvatica",4391409.814,5661470.145
"Fagus sylvatica",4391430.341,5661762.809
"Fagus sylvatica",4391410.027,5661469.532
"Fagus sylvatica",4391428.337,5661765.699
"Fagus sylvatica",4391409.456,5661468.184
"Fraxinus excelsior",4391427.095,5661766.514
"Fagus sylvatica",4391412.035,5661468.945
"Fraxinus excelsior",4391425.855,5661766.979
"Fagus sylvatica",4391411.802,5661469.563
"Fagus sylvatica",4391407.304,5661766.89
"Fagus sylvatica",4391411.015,5661469.21
"Fagus sylvatica",4391404.712,5661767.658
"Fagus sylvatica",4391411.257,5661469.723
"Fagus sylvatica",4391404.009,5661769.368
"Fagus sylvatica",4391411.045,5661469.935
"Fagus sylvatica",4391406.887,5661763.863
"Fagus sylvatica",4391411.523,5661470.887
"Fagus sylvatica",4391406.702,5661763.011
"Fagus sylvatica",4391411.045,5661469.935
"Fraxinus excelsior",4391405.061,5661761.956
"Fagus sylvatica",4391412.703,5661470.583
"Acer pseudoplatanus",4391404.097,5661761.974
"Fagus sylvatica",4391412.56,5661471.373
"Acer pseudoplatanus",4391403.741,5661762.438
"Fagus sylvatica",4391411.46,5661471.59
"Acer pseudoplatanus",4391403.623,5661763.357
"Fagus sylvatica",4391411.884,5661472.485
"Fagus sylvatica",4391407.142,5661758.572
"Fagus sylvatica",4391413.016,5661472.012
"Acer pseudoplatanus",4391408.081,5661758.389
"Fagus sylvatica",4391412.445,5661473.55
"Fagus sylvatica",4391410.172,5661757.409
"Fagus sylvatica",4391412.965,5661474.09
"Fagus sylvatica",4391410.82,5661757.43
"Fagus sylvatica",4391412.362,5661474.906
"Fagus sylvatica",4391411.615,5661756.933
"Fagus sylvatica",4391412.063,5661475.992
"Acer pseudoplatanus",4391411.009,5661756.803
"Acer pseudoplatanus",4391410.487,5661757.021
"Fraxinus excelsior",4391412.494,5661476.298
"Acer pseudoplatanus",4391410.017,5661756.78
"Fagus sylvatica",4391412.608,5661476.022
"Fraxinus excelsior",4391409.221,5661757.436
"Fagus sylvatica",4391413.25,5661476.037
"Acer pseudoplatanus",4391409.104,5661757.597
"Fagus sylvatica",4391411.95,5661476.262
"Acer pseudoplatanus",4391408.659,5661757.408
"Fagus sylvatica",4391408.603,5661757.491
"Acer pseudoplatanus",4391408.517,5661757.194
"Fagus sylvatica",4391409.02,5661755.294
"Acer pseudoplatanus",4391409.064,5661755.383
"Acer pseudoplatanus",4391408.936,5661755.559
"Acer pseudoplatanus",4391408.154,5661756.116
"Acer pseudoplatanus",4391408.157,5661756.47
"Acer pseudoplatanus",4391407.85,5661756.677
"Acer pseudoplatanus",4391407.523,5661756.542
"Acer pseudoplatanus",4391407.523,5661756.542
"Acer pseudoplatanus",4391407.611,5661756.974
"Acer pseudoplatanus",4391408.022,5661756.923
"Acer pseudoplatanus",4391407.589,5661757.243
"Acer pseudoplatanus",4391407.864,5661758.2
"Acer pseudoplatanus",4391407.36,5661757.775
"Acer pseudoplatanus",4391406.976,5661758.017
"Acer pseudoplatanus",4391406.744,5661758.005
"Acer pseudoplatanus",4391406.65,5661758.181
"Fagus sylvatica",4391405.622,5661754.715
"Fagus sylvatica",4391407.088,5661754.516
"Fagus sylvatica",4391413.524,5661470.995
"Fagus sylvatica",4391403.917,5661755.395
"Fagus sylvatica",4391412.879,5661471.132
"Fagus sylvatica",4391403.225,5661759.441
"Fagus sylvatica",4391415.216,5661471.95
"Fagus sylvatica",4391401.11,5661755.8
"Fagus sylvatica",4391415.079,5661470.248
"Fagus sylvatica",4391413.456,5661766.645
"Fagus sylvatica",4391414.819,5661470.055
"Fagus sylvatica",4391413.12,5661759.32
"Fagus sylvatica",4391414.922,5661470.726
"Fagus sylvatica",4391413.138,5661759.477
"Fagus sylvatica",4391413.976,5661469.934
"Fagus sylvatica",4391413.252,5661759.721
"Fagus sylvatica",4391413.481,5661469.953
"Fagus sylvatica",4391413.219,5661759.758
"Fagus sylvatica",4391413.897,5661469.995
"Fagus sylvatica",4391421.84,5661765.973
"Fagus sylvatica",4391412.089,5661469.285
"Fraxinus excelsior",4391422.159,5661769.632
"Fagus sylvatica",4391411.085,5661468.733
"Fagus sylvatica",4391420.953,5661770.718
"Fagus sylvatica",4391412.521,5661468.869
"Fagus sylvatica",4391416.756,5661779.436
"Fagus sylvatica",4391412.672,5661468.308
"Fagus sylvatica",4391416.347,5661779.01
"Fagus sylvatica",4391413.712,5661468.985
"Fagus sylvatica",4391412.935,5661778.53
"Fagus sylvatica",4391413.45,5661469.601
"Fagus sylvatica",4391411.276,5661783.796
"Fagus sylvatica",4391413.528,5661467.896
"Fagus sylvatica",4391424,5661781.439
"Fagus sylvatica",4391413.598,5661468.26
"Fagus sylvatica",4391426.821,5661784.684
"Fagus sylvatica",4391409.572,5661471.717
"Fagus sylvatica",4391425.62,5661787.374
"Fagus sylvatica",4391413.312,5661468.105
"Fagus sylvatica",4391424.441,5661786.199
"Fagus sylvatica",4391414.089,5661468.657
"Fagus sylvatica",4391419.887,5661783.25
"Fagus sylvatica",4391414.828,5661468.444
"Fagus sylvatica",4391423.77,5661794.472
"Fagus sylvatica",4391415.158,5661469.01
"Fagus sylvatica",4391424.326,5661795.148
"Fraxinus excelsior",4391412.075,5661477.32
"Fagus sylvatica",4391426.289,5661795.229
"Fagus sylvatica",4391413.463,5661475.455
"Fagus sylvatica",4391421.703,5661800.361
"Fagus sylvatica",4391414.206,5661475.441
"Fagus sylvatica",4391422.906,5661802.313
"Fagus sylvatica",4391413.613,5661474.044
"Fagus sylvatica",4391427.18,5661801.594
"Fraxinus excelsior",4391414.21,5661474.893
"Fagus sylvatica",4391431.15,5661789.387
"Fagus sylvatica",4391414.397,5661475.096
"Fagus sylvatica",4391432.431,5661786.906
"Fagus sylvatica",4391415.051,5661475.133
"Fagus sylvatica",4391433.841,5661785.239
"Fagus sylvatica",4391415.521,5661474.962
"Fagus sylvatica",4391433.45,5661785.434
"Fagus sylvatica",4391445.814,5661548.406
"Fagus sylvatica",4391437.893,5661786.428
"Fagus sylvatica",4391449.828,5661549.161
"Fagus sylvatica",4391433.048,5661783.224
"Fagus sylvatica",4391449.4,5661548.971
"Fagus sylvatica",4391432.286,5661781.817
"Fagus sylvatica",4391449.292,5661549.304
"Fagus sylvatica",4391433.577,5661780.739
"Fagus sylvatica",4391452.221,5661548.151
"Fagus sylvatica",4391439.275,5661778.689
"Fagus sylvatica",4391450.276,5661549.852
"Fagus sylvatica",4391439.811,5661779.281
"Fagus sylvatica",4391448.286,5661549.619
"Fagus sylvatica",4391442.387,5661780.831
"Fagus sylvatica",4391448.616,5661550.205
"Fagus sylvatica",4391426.64,5661805.302
"Fagus sylvatica",4391449.191,5661550.441
"Fagus sylvatica",4391432.263,5661807.975
"Fagus sylvatica",4391448.765,5661550.695
"Fagus sylvatica",4391434.879,5661807.572
"Fagus sylvatica",4391449.055,5661551.167
"Fagus sylvatica",4391440.625,5661806.992
"Fagus sylvatica",4391448.588,5661551.71
"Fagus sylvatica",4391440.302,5661804.168
"Fagus sylvatica",4391449.128,5661551.763
"Carpinus betulus",4391441.598,5661803.955
"Fagus sylvatica",4391448.33,5661552.119
"Fagus sylvatica",4391441.507,5661803.777
"Fagus sylvatica",4391448.692,5661551.302
"Fagus sylvatica",4391442.97,5661801.883
"Fagus sylvatica",4391447.5,5661550.684
"Fagus sylvatica",4391443.49,5661801.48
"Fagus sylvatica",4391446.472,5661551.009
"Fagus sylvatica",4391444.39,5661800.196
"Fagus sylvatica",4391446.954,5661551.923
"Fagus sylvatica",4391450.393,5661802.961
"Fagus sylvatica",4391446.644,5661552.071
"Fagus sylvatica",4391401.707,5661773.197
"Fagus sylvatica",4391446.683,5661551.875
"Fagus sylvatica",4391399.723,5661777.791
"Fagus sylvatica",4391446.644,5661552.071
"Fagus sylvatica",4391396.77,5661775.659
"Fagus sylvatica",4391446.197,5661551.558
"Fagus sylvatica",4391393.21,5661768.941
"Fagus sylvatica",4391447.714,5661553.208
"Fagus sylvatica",4391395.748,5661778.758
"Fagus sylvatica",4391448.024,5661553.619
"Fagus sylvatica",4391395.795,5661780.393
"Fagus sylvatica",4391448.522,5661553.614
"Fagus sylvatica",4391392.841,5661779.678
"Fagus sylvatica",4391447.301,5661554.281
"Fagus sylvatica",4391390.488,5661779.783
"Fagus sylvatica",4391448.957,5661555.093
"Fagus sylvatica",4391389.132,5661780.265
"Fagus sylvatica",4391447.187,5661553.667
"Fagus sylvatica",4391390.208,5661780.494
"Fagus sylvatica",4391446.132,5661553.804
"Fagus sylvatica",4391388.159,5661779.591
"Fagus sylvatica",4391446.173,5661553.608
"Fagus sylvatica",4391398.409,5661786.056
"Fagus sylvatica",4391446.453,5661550.176
"Fagus sylvatica",4391387.941,5661779.134
"Fagus sylvatica",4391445.896,5661550.095
"Fagus sylvatica",4391387.458,5661779.126
"Fagus sylvatica",4391445.83,5661550.604
"Fagus sylvatica",4391384.37,5661777.965
"Fagus sylvatica",4391450.305,5661539.37
"Fagus sylvatica",4391384.173,5661777.365
"Fagus sylvatica",4391446.393,5661548.354
"Fagus sylvatica",4391409.398,5661778.743
"Fagus sylvatica",4391447.274,5661548.832
"Fagus sylvatica",4391410.951,5661790.571
"Fagus sylvatica",4391445.15,5661548.462
"Fagus sylvatica",4391410.426,5661790.499
"Fagus sylvatica",4391445.04,5661549.576
"Fagus sylvatica",4391411.223,5661793.872
"Fagus sylvatica",4391444.036,5661549.249
"Fagus sylvatica",4391402.747,5661791.916
"Fagus sylvatica",4391444.54,5661550.442
"Fagus sylvatica",4391425.415,5661784.603
"Fagus sylvatica",4391444.99,5661550.681
"Fagus sylvatica",4391424.842,5661823.415
"Fagus sylvatica",4391445.338,5661550.84
"Fagus sylvatica",4391425.026,5661822.285
"Fagus sylvatica",4391445.268,5661551.352
"Fagus sylvatica",4391424.799,5661821.602
"Fagus sylvatica",4391441.229,5661539.599
"Fagus sylvatica",4391424.238,5661822.598
"Fagus sylvatica",4391446.068,5661551.522
"Fagus sylvatica",4391419.864,5661823.469
"Fagus sylvatica",4391445.851,5661551.77
"Fagus sylvatica",4391418.387,5661824.341
"Fagus sylvatica",4391445.52,5661551.873
"Fagus sylvatica",4391417.173,5661826.344
"Fagus sylvatica",4391446.413,5661551.818
"Fagus sylvatica",4391417.282,5661828.105
"Fagus sylvatica",4391446.188,5661552.792
"Fagus sylvatica",4391417.209,5661824.499
"Fagus sylvatica",4391445.627,5661553.06
"Fagus sylvatica",4391416.724,5661824.146
"Fagus sylvatica",4391445.254,5661553.155
"Fagus sylvatica",4391411.448,5661825.782
"Fagus sylvatica",4391446.894,5661556.452
"Fagus sylvatica",4391413.589,5661823.27
"Fagus sylvatica",4391448.19,5661556.72
"Fagus sylvatica",4391410.508,5661826.088
"Fagus sylvatica",4391435.506,5661526.103
"Fagus sylvatica",4391409.432,5661826.415
"Fagus sylvatica",4391429.989,5661523.499
"Fagus sylvatica",4391409.691,5661825.566
"Fagus sylvatica",4391429.66,5661522.915
"Fagus sylvatica",4391408.909,5661825.752
"Fagus sylvatica",4391428.815,5661522.737
"Fagus sylvatica",4391409.192,5661825.01
"Fagus sylvatica",4391428.721,5661523.076
"Fagus sylvatica",4391408.616,5661824.901
"Fagus sylvatica",4391429.268,5661523.936
"Fagus sylvatica",4391408.714,5661824.442
"Crataegus sp.",4391429.18,5661523.889
"Fagus sylvatica",4391408.977,5661824.45
"Fagus sylvatica",4391429.246,5661524.428
"Fagus sylvatica",4391406.432,5661826.985
"Fagus sylvatica",4391428.85,5661524.582
"Fagus sylvatica",4391407.432,5661827.715
"Fagus sylvatica",4391429.481,5661525.153
"Fagus sylvatica",4391407.99,5661820.177
"Fagus sylvatica",4391429.575,5661525.481
"Fagus sylvatica",4391407.124,5661817.535
"Fagus sylvatica",4391429.452,5661525.87
"Fagus sylvatica",4391405.354,5661815.612
"Fagus sylvatica",4391429.706,5661526.079
"Fagus sylvatica",4391404.672,5661814.58
"Fagus sylvatica",4391429.784,5661526.627
"Fagus sylvatica",4391404.379,5661814.308
"Fagus sylvatica",4391429.839,5661526.894
"Fagus sylvatica",4391404.891,5661813.921
"Fagus sylvatica",4391429.491,5661527.236
"Fagus sylvatica",4391403.936,5661812.477
"Fagus sylvatica",4391428.894,5661527.173
"Fagus sylvatica",4391403.548,5661812.578
"Fagus sylvatica",4391429.678,5661527.384
"Fagus sylvatica",4391402.535,5661809.286
"Fagus sylvatica",4391428.751,5661528.163
"Fagus sylvatica",4391405.315,5661810.881
"Fagus sylvatica",4391428.57,5661528.606
"Fagus sylvatica",4391406.256,5661811.546
"Fagus sylvatica",4391428.183,5661528.787
"Fagus sylvatica",4391406.98,5661815.112
"Fagus sylvatica",4391427.962,5661529.444
"Fagus sylvatica",4391407.127,5661815.554
"Fagus sylvatica",4391428.45,5661530.298
"Fagus sylvatica",4391406.778,5661811.394
"Fagus sylvatica",4391428.668,5661529.932
"Fagus sylvatica",4391408.206,5661810.58
"Fagus sylvatica",4391428.821,5661530.505
"Fagus sylvatica",4391397.131,5661808.261
"Fagus sylvatica",4391428.535,5661530.918
"Fagus sylvatica",4391408.143,5661828.508
"Fagus sylvatica",4391428.2,5661530.863
"Fagus sylvatica",4391409.868,5661831.741
"Fagus sylvatica",4391426.989,5661531.645
"Fagus sylvatica",4391412.862,5661831.703
"Fagus sylvatica",4391426.956,5661530.512
"Fagus sylvatica",4391411.358,5661835.975
"Fagus sylvatica",4391427.223,5661529.214
"Fagus sylvatica",4391413.35,5661837.155
"Fagus sylvatica",4391426.75,5661529.453
"Fagus sylvatica",4391414.628,5661837.001
"Fagus sylvatica",4391426.689,5661528.918
"Fagus sylvatica",4391417.675,5661835.164
"Fagus sylvatica",4391426.11,5661529.159
"Fagus sylvatica",4391419.676,5661831.297
"Fagus sylvatica",4391425.789,5661529.788
"Fagus sylvatica",4391419.555,5661832.137
"Fagus sylvatica",4391425.314,5661529.243
"Fagus sylvatica",4391421.388,5661833.486
"Fagus sylvatica",4391427.088,5661528.883
"Fagus sylvatica",4391420.916,5661834.479
"Fagus sylvatica",4391422.085,5661831.977
"Fagus sylvatica",4391423.659,5661831.096
"Fagus sylvatica",4391425.463,5661526.406
"Fagus sylvatica",4391429.37,5661835.142
"Fagus sylvatica",4391424.767,5661528.658
"Fagus sylvatica",4391430.878,5661833.678
"Fagus sylvatica",4391425.965,5661528.596
"Fagus sylvatica",4391435.408,5661839.421
"Fagus sylvatica",4391425.933,5661526.667
"Fagus sylvatica",4391436.005,5661840.3
"Fagus sylvatica",4391428.099,5661527.09
"Fagus sylvatica",4391436.026,5661840.572
"Fagus sylvatica",4391427.594,5661526.37
"Fagus sylvatica",4391437.351,5661844.038
"Fagus sylvatica",4391427.071,5661525.92
"Fagus sylvatica",4391437.84,5661843.876
"Fagus sylvatica",4391428.257,5661525.691
"Fagus sylvatica",4391436.055,5661846.094
"Fagus sylvatica",4391428.01,5661525.457
"Fagus sylvatica",4391436.623,5661846.568
"Fagus sylvatica",4391427.049,5661525.181
"Fagus sylvatica",4391437.487,5661846.791
"Fagus sylvatica",4391426.568,5661525.431
"Fagus sylvatica",4391437.557,5661847.318
"Fagus sylvatica",4391426.374,5661525.383
"Fagus sylvatica",4391437.237,5661847.143
"Fagus sylvatica",4391425.938,5661525.069
"Fagus sylvatica",4391436.06,5661846.793
"Fagus sylvatica",4391426.144,5661524.716
"Fagus sylvatica",4391435.546,5661846.45
"Fagus sylvatica",4391428.907,5661521.271
"Fagus sylvatica",4391436.517,5661848.648
"Fagus sylvatica",4391435.831,5661849.506
"Fagus sylvatica",4391436.65,5661848.77
"Fagus sylvatica",4391437.661,5661847.314
"Fagus sylvatica",4391438.512,5661847.117
"Fagus sylvatica",4391439.111,5661846.207
"Fagus sylvatica",4391439.27,5661846.545
"Fagus sylvatica",4391439.529,5661847.323
"Fagus sylvatica",4391440.288,5661846.181
"Fagus sylvatica",4391440.575,5661846.792
"Fagus sylvatica",4391439.529,5661847.323
"Fagus sylvatica",4391442.824,5661846.752
"Fagus sylvatica",4391445.835,5661843.201
"Fagus sylvatica",4391437.463,5661850.464
"Fagus sylvatica",4391435.266,5661851.943
"Fagus sylvatica",4391433.89,5661852.278
"Fagus sylvatica",4391433.899,5661853.139
"Fagus sylvatica",4391433.982,5661853.735
"Fagus sylvatica",4391434.228,5661853.874
"Fagus sylvatica",4391432.643,5661853.195
"Fagus sylvatica",4391426.009,5661853.017
"Fagus sylvatica",4391421.95,5661847.322
"Fagus sylvatica",4391419.619,5661844.642
"Fagus sylvatica",4391421.533,5661860.459
"Fagus sylvatica",4391420.837,5661857.208
"Fagus sylvatica",4391418.953,5661858.561
"Fagus sylvatica",4391417.087,5661854.712
"Fagus sylvatica",4391415.798,5661854.056
"Fagus sylvatica",4391413.439,5661855.194
"Fagus sylvatica",4391412.583,5661857.609
"Fagus sylvatica",4391413.96,5661845.77
"Fagus sylvatica",4391414.047,5661845.82
"Fagus sylvatica",4391412.685,5661845.586
"Fagus sylvatica",4391412.281,5661845.913
"Fagus sylvatica",4391413.771,5661843.498
"Fagus sylvatica",4391413.11,5661842.01
"Fagus sylvatica",4391414.966,5661840.132
"Fagus sylvatica",4391414.09,5661838.335
"Fagus sylvatica",4391401.233,5661853.323
"Fagus sylvatica",4391402.55,5661853.747
"Fagus sylvatica",4391404.138,5661854.654
"Fagus sylvatica",4391404.326,5661854.92
"Fagus sylvatica",4391404.907,5661870.253
"Fagus sylvatica",4391413.893,5661867.437
"Fagus sylvatica",4391431.536,5661861.563
"Fagus sylvatica",4391444.969,5661850.539
"Fagus sylvatica",4391413.889,5661876.319
"Fagus sylvatica",4391414.051,5661876.869
"Fagus sylvatica",4391438.098,5661869.877
"Fagus sylvatica",4391437.255,5661871.589
"Fagus sylvatica",4391441.187,5661865.876
"Fagus sylvatica",4391442.027,5661874.929
"Fagus sylvatica",4391442.219,5661875.542
"Fagus sylvatica",4391442.452,5661875.552
"Fagus sylvatica",4391442.677,5661876.058
"Fagus sylvatica",4391442.421,5661876.451
"Fagus sylvatica",4391443.173,5661876.658
"Fagus sylvatica",4391443.178,5661876.958
"Fagus sylvatica",4391443.883,5661875.926
"Fagus sylvatica",4391442.92,5661878.76
"Fagus sylvatica",4391434.233,5661880.614
"Fagus sylvatica",4391441.005,5661884.755
"Fagus sylvatica",4391437.805,5661888.953
"Fagus sylvatica",4391439.867,5661891.79
"Fagus sylvatica",4391443.293,5661899.366
"Fagus sylvatica",4391444.671,5661899.708
"Fagus sylvatica",4391429.345,5661900.284
"Fagus sylvatica",4391438.219,5661901.859
"Fagus sylvatica",4391444.123,5661903.654
"Fagus sylvatica",4391426.255,5661908.205
"Fagus sylvatica",4391423.901,5661916.378
"Fagus sylvatica",4391418.727,5661910.76
"Fagus sylvatica",4391406.433,5661902.231
"Fagus sylvatica",4391409.286,5661904.394
"Fagus sylvatica",4391408.103,5661915.92
"Fagus sylvatica",4391407.187,5661916.055
"Fagus sylvatica",4391407.008,5661916.246
"Fagus sylvatica",4391407.275,5661915.569
"Fagus sylvatica",4391406.533,5661915.531
"Fagus sylvatica",4391406.348,5661914.009
"Fagus sylvatica",4391407.002,5661914.052
"Fagus sylvatica",4391406.66,5661925.357
"Fagus sylvatica",4391405.509,5661926.014
"Fagus sylvatica",4391408.487,5661926.902
"Fagus sylvatica",4391418.919,5661922.111
"Fagus sylvatica",4391400.863,5661934.094
"Fagus sylvatica",4391400.425,5661935.929
"Fagus sylvatica",4391401.011,5661937.035
"Fagus sylvatica",4391401.975,5661937.105
"Fagus sylvatica",4391404.523,5661934.999
"Fagus sylvatica",4391404.615,5661934.17
"Fagus sylvatica",4391394.827,5661931.195
"Fagus sylvatica",4391395.056,5661925.845
"Fagus sylvatica",4391395.148,5661924.926
"Fagus sylvatica",4391397.607,5661924.416
"Fagus sylvatica",4391397.444,5661923.999
"Fagus sylvatica",4391398.113,5661917.477
"Fagus sylvatica",4391382.841,5661865.508
"Fagus sylvatica",4391380.74,5661863.342
"Fagus sylvatica",4391379.627,5661862.864
"Fagus sylvatica",4391379.462,5661864.071
"Fagus sylvatica",4391380.278,5661862.18
"Fagus sylvatica",4391380.379,5661861.675
"Fagus sylvatica",4391380.086,5661861.352
"Fagus sylvatica",4391379.905,5661861.267
"Fagus sylvatica",4391383.405,5661849.148
"Fagus sylvatica",4391381.254,5661849.974
"Fagus sylvatica",4391380.563,5661849.932
"Fagus sylvatica",4391380.367,5661849.404
"Fagus sylvatica",4391380.11,5661849.94
"Fagus sylvatica",4391380.346,5661850.166
"Fagus sylvatica",4391380.097,5661849.187
"Fagus sylvatica",4391379.773,5661849.422
"Fagus sylvatica",4391379.443,5661849.162
"Fagus sylvatica",4391379.352,5661849.366
"Fagus sylvatica",4391379.06,5661849.483
"Fagus sylvatica",4391379.06,5661849.483
"Fagus sylvatica",4391379.098,5661849.689
"Fagus sylvatica",4391379.244,5661850.44
"Fagus sylvatica",4391378.963,5661849.68
"Fagus sylvatica",4391378.83,5661849.676
"Fagus sylvatica",4391378.936,5661850.708
"Fagus sylvatica",4391378.392,5661850.77
"Fagus sylvatica",4391378.15,5661850.765
"Fagus sylvatica",4391378.094,5661850.2
"Fagus sylvatica",4391374.78,5661850.802
"Fagus sylvatica",4391376.298,5661848.896
"Fagus sylvatica",4391376.817,5661848.993
"Fagus sylvatica",4391376.841,5661849.115
"Fagus sylvatica",4391377.279,5661848.779
"Fagus sylvatica",4391377.524,5661849.286
"Fagus sylvatica",4391378.28,5661849.116
"Fagus sylvatica",4391378.009,5661848.897
"Fagus sylvatica",4391378.412,5661848.966
"Fagus sylvatica",4391378.407,5661848.83
"Fagus sylvatica",4391379.376,5661848.358
"Fagus sylvatica",4391379.307,5661848.43
"Fagus sylvatica",4391380.207,5661848.674
"Fagus sylvatica",4391380.434,5661848.166
"Fagus sylvatica",4391380.592,5661848.198
"Fagus sylvatica",4391380.831,5661848.334
"Fagus sylvatica",4391379.979,5661847.551
"Fagus sylvatica",4391379.433,5661847.216
"Fagus sylvatica",4391379.405,5661847.45
"Fagus sylvatica",4391379.248,5661847.453
"Fagus sylvatica",4391378.938,5661847.47
"Fagus sylvatica",4391378.9,5661847.32
"Fagus sylvatica",4391378.747,5661847.335
"Fagus sylvatica",4391378.691,5661847.418
"Fagus sylvatica",4391378.762,5661847.712
"Fagus sylvatica",4391378.671,5661847.647
"Fagus sylvatica",4391378.55,5661847.208
"Fagus sylvatica",4391378.497,5661847.293
"Fagus sylvatica",4391378.355,5661847.916
"Fagus sylvatica",4391370.517,5661847.911
"Fagus sylvatica",4391370.45,5661847.837
"Fagus sylvatica",4391370.333,5661848.223
"Fagus sylvatica",4391370.252,5661848.305
"Fagus sylvatica",4391369.821,5661847.888
"Fagus sylvatica",4391369.661,5661847.911
"Fagus sylvatica",4391369.798,5661848.206
"Fagus sylvatica",4391369.561,5661848.326
"Fagus sylvatica",4391369.515,5661847.775
"Fagus sylvatica",4391369.352,5661847.805
"Fagus sylvatica",4391369.326,5661848.457
"Fagus sylvatica",4391376.836,5661848.347
"Fagus sylvatica",4391376.378,5661848.084
"Fagus sylvatica",4391376.102,5661848.116
"Fagus sylvatica",4391375.082,5661848.191
"Fagus sylvatica",4391377.305,5661847.459
"Fagus sylvatica",4391377.323,5661847.141
"Fagus sylvatica",4391377.662,5661847.18
"Fagus sylvatica",4391377.996,5661847.009
"Fagus sylvatica",4391377.874,5661846.727
"Fagus sylvatica",4391377.916,5661846.636
"Fagus sylvatica",4391377.981,5661846.778
"Fagus sylvatica",4391378.657,5661846.804
"Fagus sylvatica",4391379.474,5661846.258
"Fagus sylvatica",4391379.303,5661846.265
"Fagus sylvatica",4391378.165,5661845.434
"Fagus sylvatica",4391378.204,5661845.342
"Fagus sylvatica",4391376.985,5661845.969
"Fagus sylvatica",4391376.337,5661845.307
